task_id,trial_id,input,target
285,13,"[-0.015349984169006348, 0.18892067670822144, -0.18727433681488037, -0.45925211906433105]",0.0
285,14,"[0.7940646409988403, 0.8979853987693787, -0.8977871537208557, -1.2848155498504639]",1.0
285,15,"[3.3378171920776367, -3.5961217880249023, -0.5483826398849487, -0.6081545948982239]",0.0
285,16,"[-1.5171515941619873, 0.5221484303474426, -1.8445780277252197, 2.820417642593384]",1.0
285,17,"[-0.9114067554473877, 0.5389605760574341, -1.5197360515594482, 3.2138097286224365]",1.0
285,18,"[0.4184364974498749, -1.1320929527282715, 0.07972884178161621, 1.4710896015167236]",1.0
285,19,"[-0.9063002467155457, 1.1953619718551636, 0.4858420491218567, -1.7008020877838135]",0.0
286,0,"[-1.7030659914016724, -0.37453529238700867, -1.9064544439315796, -0.7797975540161133]",0.0
286,1,"[0.3890625238418579, -1.346327781677246, -1.556929588317871, -0.7886603474617004]",0.0
286,2,"[1.7610914707183838, 1.8433328866958618, 0.1769576072692871, -0.022457033395767212]",1.0
286,3,"[-1.3320151567459106, 1.0963363647460938, 0.14052176475524902, 1.567151665687561]",1.0
286,4,"[3.005789279937744, 0.30973494052886963, 1.2317571640014648, 1.64673912525177]",1.0
286,5,"[0.3870960474014282, -0.8349576592445374, 1.6404621601104736, 1.1328736543655396]",1.0
286,6,"[-1.9970998764038086, -2.5585062503814697, -0.2309841513633728, 1.0330394506454468]",0.0
286,7,"[-1.2309887409210205, 0.8115958571434021, 0.2733587324619293, -1.871821641921997]",0.0
286,8,"[2.743156909942627, 0.530150294303894, 0.9631903171539307, 0.21696051955223083]",1.0
286,9,"[-0.3414820432662964, 0.1137547492980957, -1.2213525772094727, -0.6684638261795044]",0.0
286,10,"[-2.0454702377319336, 0.10869589447975159, -0.553027868270874, -2.005991220474243]",0.0
286,11,"[1.3548814058303833, -1.1781830787658691, 0.3730977177619934, 1.1080780029296875]",1.0
286,12,"[1.3753635883331299, 0.4772382974624634, 1.2362666130065918, 1.5844881534576416]",1.0
286,13,"[-0.5989532470703125, 0.048915743827819824, -0.0035029053688049316, -0.7199689149856567]",0.0
286,14,"[-4.0287089347839355, -0.2653160095214844, -2.351419448852539, -1.9948785305023193]",0.0
286,15,"[1.567366600036621, 0.263806015253067, 2.006570339202881, -0.03381150960922241]",1.0
286,16,"[2.7047998905181885, -0.12864577770233154, 0.1802464723587036, 0.8277401328086853]",1.0
286,17,"[-1.3333556652069092, -1.8838528394699097, 1.137955665588379, 1.156261920928955]",1.0
286,18,"[2.0245180130004883, 0.6499001979827881, 0.9573931694030762, 0.39205509424209595]",1.0
286,19,"[0.857976496219635, 2.977656841278076, 0.3078615665435791, 0.944426953792572]",1.0
287,0,"[0.48181867599487305, 1.4560579061508179, 0.44028228521347046, 0.16607323288917542]",1.0
287,1,"[-1.8302372694015503, -2.308161973953247, 0.670768141746521, 0.8874688148498535]",0.0
287,2,"[-1.4637730121612549, -1.6501727104187012, -0.1428675651550293, 1.415980339050293]",0.0
287,3,"[2.6296896934509277, -1.6202517747879028, 0.8747566938400269, -1.9436628818511963]",1.0
287,4,"[-0.4711849093437195, 0.025662541389465332, -0.3227125108242035, -0.4851418733596802]",0.0
287,5,"[-1.3176681995391846, 0.179834246635437, -1.056778907775879, 0.17615944147109985]",0.0
287,6,"[0.9268442392349243, -0.6228472590446472, 1.2257205247879028, -1.8571481704711914]",0.0
287,7,"[0.6884202361106873, -0.4586871862411499, -0.2712686061859131, -0.04701995849609375]",1.0
287,8,"[-1.3557863235473633, 0.28437525033950806, -0.8461617231369019, 0.24980676174163818]",0.0
287,9,"[-0.467057466506958, 1.0067716836929321, 1.1565687656402588, 1.1334388256072998]",1.0
287,10,"[0.6366530656814575, -1.7020806074142456, 1.653501272201538, -0.10593605041503906]",0.0
287,11,"[-0.7824019193649292, -0.4239377975463867, -0.9501974582672119, -1.2103235721588135]",0.0
287,12,"[1.2697241306304932, -0.6123300790786743, -0.4087325930595398, -0.20235538482666016]",1.0
287,13,"[-3.21738338470459, 3.936824321746826, -4.28350830078125, 0.43042999505996704]",0.0
287,14,"[-0.35758858919143677, -1.363694429397583, 3.3712430000305176, 0.5790358185768127]",0.0
287,15,"[3.949490547180176, 0.3697130084037781, 0.8799054622650146, -1.9194539785385132]",1.0
287,16,"[1.900649070739746, 0.21023130416870117, 2.674351453781128, 0.5011647939682007]",1.0
287,17,"[-0.5108476877212524, -0.4687351584434509, -1.0874979496002197, -1.1542118787765503]",0.0
287,18,"[-0.30867040157318115, 2.1993002891540527, -1.2330210208892822, -0.32019561529159546]",1.0
287,19,"[1.153382420539856, 2.0976011753082275, -1.6216236352920532, 0.09433901309967041]",1.0
288,0,"[-0.8511782884597778, 2.4544625282287598, -2.4349637031555176, -0.720708966255188]",0.0
288,1,"[-0.6549530625343323, -0.7673758864402771, -0.12867456674575806, 2.0665907859802246]",1.0
288,2,"[1.009411334991455, 1.1927299499511719, -2.234806776046753, -1.8890447616577148]",0.0
288,3,"[-2.022547960281372, -2.412693977355957, -0.421830952167511, 1.9963456392288208]",1.0
288,4,"[0.37310925126075745, -0.7358264327049255, -0.8604157567024231, -0.4210456907749176]",0.0
288,5,"[-0.7636390924453735, -1.2984813451766968, 3.5218279361724854, 1.2717952728271484]",1.0
288,6,"[4.311407566070557, 0.951297402381897, -0.4394627511501312, -1.9476432800292969]",1.0
288,7,"[-0.6812019348144531, -2.5294182300567627, 1.6155965328216553, 1.138066291809082]",1.0
288,8,"[-0.7923160791397095, 2.474069595336914, 0.20339643955230713, -2.380523681640625]",0.0
288,9,"[0.4911866784095764, -0.27110403776168823, -0.6869502067565918, -0.3556171655654907]",0.0
288,10,"[-3.009204626083374, 2.2681241035461426, -0.23884260654449463, -0.007728904485702515]",0.0
288,11,"[-1.652207612991333, 1.0176894664764404, 0.10276481509208679, -1.0677555799484253]",0.0
288,12,"[-0.206814706325531, -2.368211030960083, 1.771959662437439, 1.1204482316970825]",1.0
288,13,"[2.268294334411621, 0.440056711435318, 0.5930432677268982, 0.7794187664985657]",1.0
288,14,"[-2.030890941619873, -0.9476667642593384, 1.2270164489746094, 2.220921039581299]",1.0
288,15,"[0.5837189555168152, -0.01462922990322113, -0.27704787254333496, -0.643415093421936]",0.0
288,16,"[-0.8007851839065552, 0.9616355895996094, 1.804595708847046, -0.30992066860198975]",0.0
288,17,"[0.2624819874763489, 0.4640939235687256, 1.1038928031921387, -0.4590461850166321]",1.0
288,18,"[-0.9220230579376221, 0.31981730461120605, 1.1107665300369263, 1.794899821281433]",1.0
288,19,"[-0.4562760591506958, 1.614250898361206, -1.4555549621582031, -0.7012404203414917]",0.0
289,0,"[0.2874075770378113, -1.816442608833313, -2.292090892791748, 0.8367401957511902]",0.0
289,1,"[-1.686959147453308, 1.7277899980545044, 2.6295197010040283, -0.4759502708911896]",1.0
289,2,"[0.45143646001815796, -1.4401123523712158, -1.3739455938339233, -0.8005629777908325]",0.0
289,3,"[-0.10307542234659195, -0.816283106803894, -0.43143904209136963, -0.08166074752807617]",0.0
289,4,"[-0.8431007862091064, -1.3412303924560547, 0.43173152208328247, -1.985593557357788]",0.0
289,5,"[1.0484892129898071, 2.661478281021118, 1.9912389516830444, 1.448533058166504]",1.0
289,6,"[-0.19481563568115234, 0.3781921863555908, -0.8202250599861145, 0.12734705209732056]",0.0
289,7,"[1.2012888193130493, -0.3857441544532776, 1.8095217943191528, -2.2235052585601807]",1.0
289,8,"[2.7261974811553955, -2.6120944023132324, -2.2589573860168457, -0.40172725915908813]",0.0
289,9,"[3.3399829864501953, -0.5433310270309448, 0.9479684829711914, -1.7990633249282837]",1.0
289,10,"[0.27907949686050415, -0.12453573942184448, -0.2413773089647293, 1.2193635702133179]",1.0
289,11,"[1.5120890140533447, -2.1287717819213867, -1.6780686378479004, -2.260641098022461]",0.0
289,12,"[0.49794596433639526, 0.815166711807251, -1.0550298690795898, 0.8136785626411438]",1.0
289,13,"[-1.524948239326477, 2.592385768890381, 1.414743423461914, 0.11560487747192383]",1.0
289,14,"[-0.9088289737701416, 0.017810136079788208, -0.7962735891342163, 0.9685715436935425]",0.0
289,15,"[1.4313247203826904, -1.7827682495117188, -0.25336289405822754, -1.7910385131835938]",0.0
289,16,"[1.3320882320404053, 0.003914579749107361, -0.25302615761756897, -0.05879998207092285]",1.0
289,17,"[-0.9064503312110901, -0.24220812320709229, -0.675051212310791, 0.5771974325180054]",0.0
289,18,"[-0.5568747520446777, 2.9930007457733154, 2.5009043216705322, 1.0612998008728027]",1.0
289,19,"[1.0344547033309937, 0.42545828223228455, 1.5741980075836182, -0.0713605135679245]",1.0
290,0,"[-2.351534366607666, -2.4485552310943604, -1.1282272338867188, -2.6757845878601074]",0.0
290,1,"[0.3014290928840637, 2.281834363937378, 0.18230950832366943, 2.2431464195251465]",1.0
290,2,"[0.7106351852416992, 0.5495938062667847, 1.0250029563903809, -0.5961208343505859]",1.0
290,3,"[-0.28880763053894043, 1.6707459688186646, -0.3664008378982544, 1.5625543594360352]",1.0
290,4,"[-0.5084762573242188, 1.5277104377746582, -0.5189908146858215, 1.1010563373565674]",0.0
290,5,"[-0.13959342241287231, 1.8700945377349854, 0.7218658924102783, 2.2395803928375244]",1.0
290,6,"[-0.4509555995464325, -0.7099139094352722, 0.2812202274799347, 0.24554038047790527]",0.0
290,7,"[-2.7297351360321045, 0.03887981176376343, -2.178100109100342, -1.0678772926330566]",0.0
290,8,"[0.1901668906211853, 0.2607124149799347, -0.9211631417274475, 0.551546573638916]",0.0
290,9,"[-2.593428611755371, 0.6361222267150879, -1.6686265468597412, 1.0419811010360718]",0.0
290,10,"[-0.8170052766799927, 0.7632914781570435, -1.1239900588989258, 0.3542279005050659]",0.0
290,11,"[-0.026835806667804718, -0.15491485595703125, -0.0760737806558609, 2.05741024017334]",0.0
290,12,"[-0.07772338390350342, 0.16355770826339722, -0.6255290508270264, -2.669102191925049]",0.0
290,13,"[1.0093193054199219, -0.6455651521682739, 1.3957546949386597, -1.6462016105651855]",1.0
290,14,"[0.2324834167957306, 1.9654254913330078, -2.120584726333618, -0.10355859994888306]",0.0
290,15,"[-0.5383997559547424, 2.098057508468628, 1.0529637336730957, 0.8803943395614624]",1.0
290,16,"[1.3835784196853638, 0.29711800813674927, 0.26572883129119873, -1.0675833225250244]",1.0
290,17,"[-1.7163881063461304, -1.6702725887298584, -0.8184554576873779, -2.8885557651519775]",0.0
290,18,"[-0.6104375720024109, 1.1253265142440796, -0.616218626499176, -1.5633617639541626]",0.0
290,19,"[-1.094710111618042, -0.7756592631340027, -2.2695696353912354, -0.4693642854690552]",0.0
291,0,"[-1.093873143196106, -0.1708449125289917, -0.8114769458770752, -0.8877934217453003]",0.0
291,1,"[1.0688458681106567, -0.9485225677490234, 2.022578239440918, -1.2299138307571411]",0.0
291,2,"[-2.959806203842163, 0.5584653615951538, -0.4324552118778229, -2.083508014678955]",0.0
291,3,"[0.21689820289611816, 0.38783764839172363, -3.317366361618042, 1.5508370399475098]",1.0
291,4,"[1.701640248298645, -1.9364063739776611, -0.8971933126449585, 1.3206491470336914]",1.0
291,5,"[-1.0649641752243042, -0.10250669717788696, 0.22133678197860718, -1.1039955615997314]",0.0
291,6,"[2.1629488468170166, 0.5011078715324402, -0.9310497045516968, 2.301131248474121]",1.0
291,7,"[-0.08044677972793579, -1.5679001808166504, -0.3395957350730896, -0.6540793776512146]",0.0
291,8,"[2.272620439529419, 0.9958090782165527, -0.5918161869049072, 3.3173880577087402]",1.0
291,9,"[1.2238726615905762, 2.9422554969787598, 1.9387803077697754, 0.9562654495239258]",1.0
291,10,"[-1.0320662260055542, -0.8423319458961487, -0.6606038212776184, -0.9592716097831726]",0.0
291,11,"[0.9739598631858826, -0.7316372394561768, 0.8290339708328247, -0.029942095279693604]",0.0
291,12,"[-0.8031497001647949, -1.5306860208511353, -0.024345040321350098, -1.527962327003479]",0.0
291,13,"[-0.9631069302558899, 1.946985125541687, -1.5442860126495361, -0.6727153658866882]",1.0
291,14,"[1.9752401113510132, -1.2252368927001953, -1.3258347511291504, 0.43757152557373047]",1.0
291,15,"[0.11971889436244965, -0.11597196757793427, -0.48407459259033203, 0.8427034020423889]",1.0
291,16,"[-0.9397250413894653, -4.7062578201293945, 0.07160887122154236, -3.6778807640075684]",0.0
291,17,"[0.9418386220932007, -1.208655834197998, -2.525761604309082, 2.4383621215820312]",1.0
291,18,"[2.945951461791992, 0.042050302028656006, -1.904595136642456, 2.233856201171875]",1.0
291,19,"[1.6073601245880127, 1.4032222032546997, 0.5052004456520081, 1.2576689720153809]",1.0
292,0,"[1.6454018354415894, 0.05736786127090454, 0.3114052414894104, -0.9634950160980225]",1.0
292,1,"[-1.5748810768127441, -0.15108966827392578, -0.710868239402771, 0.4302365779876709]",0.0
292,2,"[-0.946953535079956, 0.782951295375824, 2.5981056690216064, 0.42504405975341797]",1.0
292,3,"[0.20372378826141357, -0.002025902271270752, -2.2240452766418457, -0.9088378548622131]",0.0
292,4,"[-2.5377039909362793, 0.13085907697677612, -1.25376558303833, 0.7879984974861145]",0.0
292,5,"[-0.6239542365074158, -0.22801005840301514, 1.3337397575378418, 2.2216689586639404]",1.0
292,6,"[0.05561038851737976, -1.9048728942871094, -0.5294178128242493, -0.5834389328956604]",0.0
292,7,"[0.9635424613952637, -0.14024916291236877, 1.3233058452606201, -0.06008565425872803]",1.0
292,8,"[0.6344940066337585, -0.7547566294670105, -0.46892619132995605, -0.4580063819885254]",0.0
292,9,"[1.07728111743927, -1.4843811988830566, 1.3350881338119507, 2.889113187789917]",1.0
292,10,"[2.188307762145996, -1.0775951147079468, -1.0211660861968994, -0.6180822253227234]",0.0
292,11,"[0.47618257999420166, -0.43083667755126953, 1.3349462747573853, 0.42046672105789185]",1.0
292,12,"[-0.7679510712623596, -0.7377989292144775, -1.0692105293273926, 2.81742000579834]",1.0
292,13,"[0.3569396138191223, -0.4023478031158447, -0.23431658744812012, -0.030669689178466797]",0.0
292,14,"[-1.5944054126739502, 1.1477715969085693, -0.09897512197494507, 2.4715347290039062]",1.0
292,15,"[-0.5620624423027039, 1.9020277261734009, -0.4450497627258301, -0.4502291679382324]",1.0
292,16,"[-0.02946719527244568, 2.205476999282837, 2.9145007133483887, -0.23907488584518433]",1.0
292,17,"[2.4703962802886963, -2.1250882148742676, -2.6983747482299805, -1.6489468812942505]",0.0
292,18,"[-3.3149139881134033, -0.28889697790145874, -1.48936128616333, 0.1880165934562683]",0.0
292,19,"[-1.074233055114746, 1.4625236988067627, 0.5951138734817505, 0.18019340932369232]",1.0
293,0,"[-1.7855910062789917, 1.735168695449829, -0.9074856638908386, 1.9401814937591553]",1.0
293,1,"[2.688544273376465, 0.7757508754730225, 0.9819166660308838, -2.353945732116699]",1.0
293,2,"[-1.3054015636444092, 0.7841033935546875, -0.6422394514083862, 0.5528550148010254]",1.0
293,3,"[0.8275517821311951, 1.2191449403762817, -0.5911655426025391, 0.39794421195983887]",1.0
293,4,"[0.32227402925491333, -2.0507168769836426, 0.008962631225585938, 0.23285746574401855]",0.0
293,5,"[2.3127450942993164, 1.5709294080734253, -0.901879072189331, -1.535013198852539]",1.0
293,6,"[0.17089974880218506, -0.20978151261806488, -3.1336326599121094, 1.0978769063949585]",0.0
293,7,"[1.0885791778564453, 1.1043668985366821, 2.1127257347106934, -0.8442113399505615]",1.0
293,8,"[-0.3526822328567505, -0.5773335099220276, 0.17412956058979034, -0.2687082886695862]",0.0
293,9,"[0.36136043071746826, -1.8735628128051758, 1.4269113540649414, -1.8530330657958984]",0.0
293,10,"[-0.04260951280593872, -0.6086124181747437, 0.8735142350196838, 0.98792564868927]",1.0
293,11,"[0.1159525066614151, -0.21884703636169434, 0.4604041874408722, -1.687410593032837]",0.0
293,12,"[-1.8186050653457642, 0.3514939248561859, 0.3643330931663513, 2.8678839206695557]",1.0
293,13,"[-1.647870659828186, 0.3208295702934265, -0.039946407079696655, 0.22859162092208862]",0.0
293,14,"[0.5647432208061218, 0.9776535630226135, -0.21872258186340332, 0.24361631274223328]",1.0
293,15,"[-0.4020277261734009, 2.89831805229187, -1.8479137420654297, 2.1675453186035156]",1.0
293,16,"[-0.33053797483444214, -2.88198184967041, -0.08080644905567169, 0.39525413513183594]",0.0
293,17,"[0.48651671409606934, 0.7578305602073669, -1.3917652368545532, -0.1875748634338379]",0.0
293,18,"[-2.022737503051758, -0.42610636353492737, 0.4181261360645294, 2.1278700828552246]",1.0
293,19,"[-0.009890556335449219, -0.04203540086746216, -2.0496037006378174, 1.1980295181274414]",0.0
294,0,"[-0.718848705291748, -0.5609831809997559, -1.0848073959350586, -0.8976866006851196]",0.0
294,1,"[2.1096181869506836, -0.07852053642272949, 1.3168425559997559, 1.3462404012680054]",1.0
294,2,"[2.5562262535095215, 2.08253812789917, -1.7638120651245117, -0.06953176856040955]",1.0
294,3,"[-3.9306130409240723, -0.34031713008880615, -1.3284735679626465, -1.6791298389434814]",0.0
294,4,"[-0.698939859867096, 0.4364814758300781, -2.151571750640869, -0.7491407990455627]",0.0
294,5,"[4.219374656677246, 0.5215209126472473, -1.3403918743133545, 0.22397637367248535]",1.0
294,6,"[-0.6498645544052124, -1.30741286277771, 1.6075080633163452, 1.4509375095367432]",1.0
294,7,"[0.8850109577178955, 0.1651231050491333, -1.313586950302124, -0.3504776954650879]",0.0
294,8,"[2.016728401184082, 2.605879783630371, -0.3616851568222046, -1.3571500778198242]",1.0
294,9,"[-0.6775290966033936, -1.2280564308166504, -0.001874968409538269, 0.08642464876174927]",0.0
294,10,"[3.741450309753418, -3.0098042488098145, 0.3577808141708374, 3.4997901916503906]",1.0
294,11,"[1.293519139289856, -1.1951141357421875, -1.6707433462142944, -0.24026912450790405]",0.0
294,12,"[1.7325624227523804, -0.48577046394348145, 1.5708054304122925, 2.244157314300537]",1.0
294,13,"[0.09334704279899597, -0.25624653697013855, 0.2893357276916504, -0.2287515252828598]",0.0
294,14,"[0.880057692527771, -0.6101410388946533, 1.7442591190338135, 1.1461474895477295]",1.0
294,15,"[0.6019377112388611, -0.033785223960876465, -0.1693192720413208, 0.8711609244346619]",1.0
294,16,"[0.6777238845825195, -3.6370530128479004, -1.1257078647613525, 2.3226380348205566]",0.0
294,17,"[1.7911990880966187, -2.608170747756958, -0.9162232279777527, 2.5120792388916016]",0.0
294,18,"[1.6939703226089478, -1.2967824935913086, -0.5616928935050964, 1.480967402458191]",0.0
294,19,"[2.836663007736206, 0.8048452138900757, 0.18398480117321014, 1.4486119747161865]",1.0
295,0,"[-1.327703833580017, -1.0815047025680542, -0.7681262493133545, 1.2201693058013916]",0.0
295,1,"[-3.304485321044922, 1.7471873760223389, 1.9022544622421265, 2.916924476623535]",1.0
295,2,"[-2.0270533561706543, -1.533947467803955, 1.7763310670852661, -0.5065263509750366]",0.0
295,3,"[-2.674175977706909, 0.3229421377182007, 1.0424156188964844, 1.8338110446929932]",1.0
295,4,"[1.9160850048065186, -0.6557208299636841, 0.2706224322319031, -2.1883082389831543]",0.0
295,5,"[-0.8866891264915466, -0.0922662615776062, -0.49549001455307007, 0.44317877292633057]",0.0
295,6,"[0.25042659044265747, 0.8270320892333984, -0.009374499320983887, -0.37353670597076416]",1.0
295,7,"[-0.35876405239105225, 0.05516934394836426, -0.10384786128997803, -0.3741048574447632]",0.0
295,8,"[-0.38269591331481934, 0.8534376621246338, -0.5773032903671265, -0.326122522354126]",1.0
295,9,"[-0.5084431767463684, 1.522386908531189, 0.27564775943756104, 1.0423641204833984]",1.0
295,10,"[-0.5499824285507202, -1.9731284379959106, -0.9326430559158325, 0.17290854454040527]",0.0
295,11,"[-1.700904130935669, -0.6211252808570862, 1.8024532794952393, 0.9083341360092163]",1.0
295,12,"[1.4114456176757812, -0.11426389217376709, 0.8561411499977112, -0.18429851531982422]",1.0
295,13,"[-0.32333147525787354, 1.6867504119873047, -0.13331496715545654, 0.19809508323669434]",1.0
295,14,"[-0.2786007523536682, -0.3661336898803711, 0.442138671875, -1.0754547119140625]",0.0
295,15,"[1.5542938709259033, 0.8420472741127014, -1.0131349563598633, -1.3207260370254517]",1.0
295,16,"[1.735447645187378, 0.6415221691131592, -1.3846490383148193, 0.20301270484924316]",1.0
295,17,"[1.0933219194412231, 1.9081059694290161, -1.556265115737915, 2.5460784435272217]",1.0
295,18,"[-0.6749448776245117, 1.9375758171081543, 0.8182940483093262, 0.3792301416397095]",1.0
295,19,"[2.16383957862854, -2.6290059089660645, -1.1724926233291626, -0.9957923889160156]",0.0
296,0,"[-1.0557793378829956, -0.31060612201690674, 1.2148447036743164, -0.820986807346344]",0.0
296,1,"[-0.23821896314620972, 0.4796966314315796, 0.8947040438652039, 0.6563021540641785]",1.0
296,2,"[0.11311209201812744, 0.24349501729011536, 2.178636074066162, -0.8413144946098328]",0.0
296,3,"[0.01081189513206482, -0.5926894545555115, -1.9971747398376465, -0.8698410391807556]",0.0
296,4,"[2.88643741607666, -0.7362054586410522, -1.6569058895111084, 2.679241180419922]",1.0
296,5,"[-0.3333743214607239, 3.1994102001190186, -0.09785270690917969, -0.9078247547149658]",1.0
296,6,"[-0.6763884425163269, -2.016050338745117, 0.9926517605781555, 0.4556847810745239]",0.0
296,7,"[-0.1668131947517395, 0.36402690410614014, 0.04848882555961609, -0.6594622731208801]",0.0
296,8,"[-1.754713773727417, -2.6591219902038574, -0.08870300650596619, -1.6650376319885254]",0.0
296,9,"[-1.2491133213043213, -0.24818503856658936, 0.775843620300293, -0.9945117235183716]",0.0
296,10,"[-0.4140511751174927, -0.8588059544563293, 0.01384115219116211, -0.47550415992736816]",0.0
296,11,"[-0.32455894351005554, -0.44256436824798584, 0.3956439793109894, -0.030015945434570312]",0.0
296,12,"[-0.8124169111251831, -0.5226365923881531, 2.9915952682495117, -0.21932703256607056]",0.0
296,13,"[0.39658570289611816, -0.34684208035469055, -0.9602850675582886, 0.48598259687423706]",1.0
296,14,"[-1.2594494819641113, -2.283667802810669, -0.8540753126144409, -2.0853943824768066]",0.0
296,15,"[-1.375991702079773, 1.1714564561843872, 1.048850417137146, -1.9054995775222778]",0.0
296,16,"[-0.7706241607666016, 0.5128622651100159, 1.0792895555496216, -0.43679818511009216]",1.0
296,17,"[-0.9581431150436401, -0.7858673334121704, 1.060449242591858, -0.8093714714050293]",0.0
296,18,"[-0.7569590210914612, -2.0700418949127197, -1.141495704650879, -0.49688005447387695]",0.0
296,19,"[-0.3800428509712219, -2.4254438877105713, 2.3100039958953857, 0.8449085354804993]",1.0
297,0,"[-1.468434453010559, -0.6912515163421631, 1.871862769126892, 0.38148391246795654]",1.0
297,1,"[-0.6794289350509644, -0.26204705238342285, 0.21164250373840332, 0.025906920433044434]",0.0
297,2,"[-0.22456158697605133, 0.8508183360099792, 0.765624463558197, -1.4087432622909546]",0.0
297,3,"[0.006938674487173557, -0.5213874578475952, 0.33559897541999817, 1.8653206825256348]",1.0
297,4,"[0.9155994057655334, 1.2503718137741089, -2.139490842819214, -1.6388787031173706]",0.0
297,5,"[0.7239125967025757, 0.017891347408294678, 1.7482246160507202, -0.7860952615737915]",0.0
297,6,"[0.3084307312965393, -0.5792754888534546, 0.030476897954940796, -0.7948843836784363]",0.0
297,7,"[-0.05435650050640106, 0.39995551109313965, -0.2614196240901947, -0.4892679452896118]",0.0
297,8,"[0.9597781300544739, 0.3449980616569519, -1.5311646461486816, -1.3133416175842285]",0.0
297,9,"[0.6034574508666992, -1.6369179487228394, -0.8534440994262695, -0.9297295212745667]",0.0
297,10,"[2.7870044708251953, -1.6663947105407715, -2.714944362640381, -1.4640445709228516]",0.0
297,11,"[-2.0766735076904297, -0.5544158816337585, 2.8101601600646973, 0.9646841883659363]",1.0
297,12,"[-2.311943292617798, 0.14941269159317017, 0.31930625438690186, 1.9036459922790527]",1.0
297,13,"[3.4357197284698486, 2.4841363430023193, -1.0664653778076172, -3.7927799224853516]",0.0
297,14,"[0.974648118019104, -0.2945707142353058, 0.1804105043411255, -1.7311291694641113]",0.0
297,15,"[-0.5807298421859741, -0.7563824653625488, 0.8060662150382996, -0.7033880949020386]",0.0
297,16,"[1.4802711009979248, -0.23464059829711914, -1.1178604364395142, -1.605819821357727]",0.0
297,17,"[-2.1021156311035156, 1.3799171447753906, 0.12261438369750977, 1.096792221069336]",1.0
297,18,"[0.4315571188926697, -2.0264768600463867, -0.6518920063972473, 0.6549144387245178]",1.0
297,19,"[0.04871571809053421, -2.5260825157165527, -1.0637874603271484, 0.11820778250694275]",0.0
298,0,"[1.1031681299209595, 0.15456166863441467, 1.2255336046218872, -0.06287357211112976]",1.0
298,1,"[-2.063537120819092, 0.3566015958786011, 2.7369751930236816, -0.4789288640022278]",1.0
298,2,"[0.6312623620033264, 0.4124245345592499, -0.22725576162338257, -0.07863008975982666]",1.0
298,3,"[-2.1461589336395264, 3.71537446975708, 2.1058247089385986, -0.6133000254631042]",1.0
298,4,"[0.07282508909702301, -0.6401395797729492, -2.5277462005615234, 1.6224629878997803]",0.0
298,5,"[-3.233081340789795, -2.069977283477783, -2.4495725631713867, 1.725739598274231]",0.0
298,6,"[-0.7489829659461975, 0.06976008415222168, -1.5898481607437134, 0.1334303915500641]",0.0
298,7,"[-0.8308960199356079, 2.230013370513916, 0.8485177159309387, -1.9106311798095703]",0.0
298,8,"[1.1162970066070557, -1.640737533569336, 0.5590091943740845, -0.8469798564910889]",0.0
298,9,"[1.391095519065857, -0.8598272800445557, 0.301248162984848, -2.876789093017578]",0.0
298,10,"[-1.6940804719924927, -0.2832733690738678, -0.4069841206073761, -1.409034252166748]",0.0
298,11,"[-1.4893467426300049, -0.3225078582763672, 0.37973809242248535, 2.8751893043518066]",1.0
298,12,"[-1.048758864402771, -0.7496073246002197, -1.4970117807388306, -1.341151475906372]",0.0
298,13,"[-1.7160232067108154, -0.3417525887489319, -1.0524613857269287, -0.7292295694351196]",0.0
298,14,"[-3.2276649475097656, -1.280676007270813, -2.6206107139587402, 1.1739935874938965]",0.0
298,15,"[0.6379729509353638, 0.6945353150367737, 0.9082808494567871, -0.8063081502914429]",1.0
298,16,"[1.4257946014404297, 0.32492923736572266, 0.3405551612377167, 0.5235090255737305]",1.0
298,17,"[1.800687313079834, -2.0767107009887695, 0.20826655626296997, 1.1304242610931396]",1.0
298,18,"[0.7326692938804626, -0.4457817077636719, -1.215694785118103, 1.5387108325958252]",1.0
298,19,"[1.2379817962646484, 0.5408703088760376, 1.5799520015716553, 0.4402329623699188]",1.0
299,0,"[-0.06179076433181763, 0.3137591779232025, -0.47974690794944763, -0.05578618496656418]",1.0
299,1,"[-0.14824649691581726, -0.5214861631393433, -2.112959623336792, 0.03351449966430664]",0.0
299,2,"[3.140268087387085, -1.7896368503570557, -1.5107060670852661, 0.5622373819351196]",0.0
299,3,"[0.8648494482040405, 0.5524910688400269, -2.3643298149108887, 0.7907567024230957]",1.0
299,4,"[1.9436829090118408, 1.9812265634536743, -1.9063446521759033, 3.2519659996032715]",1.0
299,5,"[0.6960971355438232, 0.553972601890564, -1.1355948448181152, -1.0435795783996582]",1.0
299,6,"[-0.6607188582420349, 1.0516000986099243, -0.44114458560943604, -0.14037388563156128]",1.0
299,7,"[0.6393600106239319, -0.3323128819465637, -0.3244284391403198, -0.04771167039871216]",0.0
299,8,"[-0.6244885325431824, 2.3917903900146484, -0.6874049305915833, 2.2935073375701904]",1.0
299,9,"[-0.8455581665039062, 0.9517428874969482, 0.2516554594039917, -0.650130569934845]",1.0
299,10,"[-3.3619801998138428, -0.5629782676696777, 3.0092177391052246, -4.097261428833008]",0.0
299,11,"[-1.3015083074569702, 0.3153332471847534, 1.272778034210205, -0.016261816024780273]",0.0
299,12,"[0.4457821846008301, 3.6484084129333496, -2.379301071166992, 2.3836162090301514]",1.0
