task_id,trial_id,input,target
280,0,"[-1.3472944498062134, 0.4518253803253174, 1.382228136062622, -0.32553958892822266]",0.0
280,1,"[1.5160276889801025, 0.9481751918792725, -1.7134335041046143, 3.8484578132629395]",0.0
280,2,"[0.09343934059143066, -0.4755812883377075, -1.9506747722625732, 2.1925981044769287]",1.0
280,3,"[-1.5424449443817139, 0.7048835754394531, -0.34303948283195496, 1.0134857892990112]",1.0
280,4,"[-1.032766580581665, 0.20930814743041992, -1.5284929275512695, 0.806365966796875]",1.0
280,5,"[-0.1205359399318695, -1.1643779277801514, -0.6362967491149902, 0.4238961338996887]",1.0
280,6,"[-2.3465793132781982, -3.4581501483917236, -1.0758016109466553, -1.7264245748519897]",1.0
280,7,"[1.3507392406463623, 0.9249163866043091, 1.1918809413909912, 0.640346884727478]",0.0
280,8,"[4.4986371994018555, 1.9244506359100342, -0.9425098896026611, 3.7806155681610107]",0.0
280,9,"[1.3919768333435059, 3.2877161502838135, 3.077585220336914, -1.257925271987915]",0.0
280,10,"[-0.5593551397323608, 1.238007664680481, 1.7873880863189697, 1.064303994178772]",0.0
280,11,"[0.16107642650604248, -1.7374699115753174, -1.2367303371429443, -0.6548518538475037]",1.0
280,12,"[0.863728940486908, -0.1346416473388672, 0.45233798027038574, 0.9646885395050049]",0.0
280,13,"[0.2776086926460266, 0.945045530796051, -0.5206189155578613, -0.3664252758026123]",1.0
280,14,"[-0.5131586194038391, 0.26284927129745483, -1.1142430305480957, 0.5549719333648682]",1.0
280,15,"[-0.5263946652412415, -2.3857932090759277, -2.3283300399780273, -1.6951425075531006]",1.0
280,16,"[1.1084721088409424, 2.2845518589019775, 1.0781397819519043, 0.09834223985671997]",0.0
280,17,"[-0.5950632095336914, 0.5409176349639893, -0.8378385901451111, 0.9153984785079956]",1.0
280,18,"[-1.0441608428955078, 0.5054685473442078, -0.7904855012893677, 1.2361109256744385]",1.0
280,19,"[0.9242772459983826, 1.7970187664031982, -1.5092459917068481, 1.7927169799804688]",1.0
281,0,"[2.8935422897338867, -1.4392621517181396, -1.8298711776733398, -0.7710278034210205]",0.0
281,1,"[-1.4145466089248657, 0.35976332426071167, 0.6670415997505188, 1.777658224105835]",0.0
281,2,"[-1.6451507806777954, 0.4828510880470276, 0.3668224811553955, -0.381797194480896]",1.0
281,3,"[2.1732168197631836, -0.5531142950057983, -2.0924277305603027, -1.467987060546875]",0.0
281,4,"[-0.7976049184799194, -0.6489274501800537, -2.6235992908477783, 0.03251802921295166]",1.0
281,5,"[0.5564546585083008, 1.0535862445831299, 1.4228808879852295, 0.039099663496017456]",0.0
281,6,"[-0.8957444429397583, -0.9116853475570679, 0.03979165852069855, 1.226483941078186]",1.0
281,7,"[-2.5368540287017822, 1.586922526359558, 2.138740301132202, 2.1409764289855957]",1.0
281,8,"[-1.442212700843811, -1.849073886871338, -0.3823341727256775, 0.1894124150276184]",1.0
281,9,"[-0.5710978507995605, 0.22921830415725708, -0.8693453073501587, 0.9687778949737549]",1.0
281,10,"[0.8372015953063965, 0.5618886947631836, 0.813920259475708, 0.0506511926651001]",0.0
281,11,"[-0.1398126780986786, -1.8681657314300537, -0.8443423509597778, -1.1307790279388428]",1.0
281,12,"[-0.6756396889686584, -0.9307751655578613, -0.3622732162475586, -1.0629411935806274]",1.0
281,13,"[-0.41700297594070435, -0.518534779548645, -1.4598581790924072, 1.8943663835525513]",0.0
281,14,"[-1.6373555660247803, 0.1729709804058075, 2.2717275619506836, -0.16103112697601318]",1.0
281,15,"[-0.873420000076294, -0.13748645782470703, 0.7192462682723999, -0.24154818058013916]",1.0
281,16,"[-0.18471550941467285, -1.3895399570465088, -1.0581049919128418, -0.9648427367210388]",1.0
281,17,"[2.3513717651367188, -1.1335086822509766, -0.15862685441970825, -1.3960232734680176]",0.0
281,18,"[0.6702302694320679, -0.7452082633972168, 1.9560202360153198, -2.136345148086548]",1.0
281,19,"[-1.5816757678985596, -0.8993115425109863, 0.31049561500549316, 0.8892041444778442]",1.0
282,0,"[-0.789825439453125, 1.4095885753631592, -1.2179514169692993, -0.09180581569671631]",1.0
282,1,"[1.4997730255126953, 0.4995137155056, -2.4574596881866455, -1.4759297370910645]",1.0
282,2,"[-0.03528118133544922, -0.5980998873710632, -0.25267428159713745, -0.28331220149993896]",1.0
282,3,"[0.8861278891563416, 0.6415184140205383, -0.37379127740859985, -0.9445997476577759]",0.0
282,4,"[1.0511133670806885, -0.3938402533531189, 0.35817837715148926, -0.09537732601165771]",0.0
282,5,"[-1.9820592403411865, -1.214432954788208, -1.549910306930542, -1.333200454711914]",1.0
282,6,"[0.4056227207183838, -1.4240713119506836, 0.5419754981994629, -0.08797433972358704]",0.0
282,7,"[-0.9622632265090942, 1.0386207103729248, -1.2696298360824585, -0.5097702741622925]",1.0
282,8,"[0.6971943378448486, 0.2807891070842743, 3.093458414077759, -0.12042643129825592]",0.0
282,9,"[-0.47858089208602905, -0.3550860583782196, -0.10665524005889893, 1.150995135307312]",1.0
282,10,"[-0.7562922835350037, -2.990405797958374, -1.490391731262207, 3.309276819229126]",1.0
282,11,"[0.5637344121932983, 1.4126794338226318, 0.10338104516267776, -1.6511149406433105]",1.0
282,12,"[-0.23561769723892212, -0.15864944458007812, 0.07379770278930664, -0.5249569416046143]",1.0
282,13,"[-0.3626672029495239, 2.0894079208374023, 2.0714304447174072, -0.8140565752983093]",0.0
282,14,"[-0.2500140964984894, -0.042466968297958374, 1.183153748512268, -1.2865413427352905]",1.0
282,15,"[-1.004044771194458, -0.5109003186225891, -0.8673574924468994, -1.468479871749878]",1.0
282,16,"[0.8052244782447815, -1.552177906036377, 2.1203453540802, 0.920828640460968]",0.0
282,17,"[-0.6270642876625061, 0.06154137849807739, -2.309072971343994, 0.8390060663223267]",1.0
282,18,"[-0.12339374423027039, 0.13549168407917023, -2.1275646686553955, 0.6765294075012207]",1.0
282,19,"[-1.6993262767791748, 0.9413207173347473, -2.954526424407959, 0.847588062286377]",1.0
283,0,"[1.5073041915893555, -0.04133710265159607, -2.352998733520508, -1.203972339630127]",0.0
283,1,"[1.4193603992462158, 0.14936429262161255, -1.7520147562026978, 1.2159284353256226]",0.0
283,2,"[-0.44104379415512085, 0.07246172428131104, 1.3365942239761353, 0.2904341220855713]",1.0
283,3,"[-0.2862587571144104, -0.3406376540660858, -2.0115883350372314, 1.6734943389892578]",0.0
283,4,"[2.689291000366211, -0.6392599940299988, -0.9022895693778992, -2.310474395751953]",1.0
283,5,"[0.09471432864665985, 1.1775168180465698, 0.5008967518806458, 0.37559694051742554]",0.0
283,6,"[0.8999133110046387, -1.7766867876052856, 1.4428682327270508, 0.0036067962646484375]",1.0
283,7,"[0.4215230345726013, 1.3183813095092773, -0.3924771845340729, -0.12046653032302856]",0.0
283,8,"[0.972709059715271, -1.7512907981872559, 0.7952020168304443, -3.612844705581665]",1.0
283,9,"[2.5069315433502197, 0.965652346611023, -1.1257860660552979, -0.9409820437431335]",0.0
283,10,"[-0.3802289366722107, -0.5570169687271118, 1.6587152481079102, 0.5803731679916382]",1.0
283,11,"[-0.024669885635375977, -2.8758020401000977, 3.3382043838500977, -1.4787653684616089]",1.0
283,12,"[0.8399296998977661, -0.8012077808380127, -1.7336318492889404, -0.4994862675666809]",0.0
283,13,"[0.8885961771011353, -2.126216173171997, 1.0727523565292358, -0.39672577381134033]",1.0
283,14,"[0.9187734723091125, -1.045182704925537, 0.26679205894470215, 0.7993500828742981]",0.0
283,15,"[1.3889700174331665, 1.0323721170425415, -2.01568865776062, 0.7824152708053589]",0.0
283,16,"[-0.3036096692085266, 1.129795789718628, 0.588892936706543, -0.6035048961639404]",1.0
283,17,"[0.5810810327529907, -1.0468382835388184, 2.8072245121002197, -1.7033382654190063]",1.0
283,18,"[-0.6297428607940674, -0.3654792606830597, 0.9810007810592651, 0.5561837553977966]",1.0
283,19,"[-0.5528702139854431, -2.1638007164001465, 2.864746332168579, -1.638139009475708]",1.0
284,0,"[2.309623956680298, 1.435779094696045, 0.6839375495910645, 1.7872618436813354]",0.0
284,1,"[-0.22495967149734497, 0.6042112112045288, -1.5623245239257812, 0.32916516065597534]",1.0
284,2,"[0.5835409164428711, 0.36604559421539307, 0.30706095695495605, 0.5061543583869934]",0.0
284,3,"[-0.1088782548904419, 0.20986145734786987, 0.6175885200500488, -0.055824607610702515]",0.0
284,4,"[0.1503978967666626, -1.8982000350952148, 0.25052616000175476, -1.2705590724945068]",1.0
284,5,"[-1.0106388330459595, 0.1775343418121338, -1.398192048072815, -0.2301916778087616]",1.0
284,6,"[1.1459510326385498, 2.2328975200653076, -1.0941801071166992, 2.0187435150146484]",0.0
284,7,"[-0.5313056111335754, -1.0433924198150635, 0.5203235149383545, -0.7875744104385376]",1.0
284,8,"[2.3670010566711426, 1.7424042224884033, 0.825007975101471, 2.2596945762634277]",0.0
284,9,"[0.1752111315727234, 0.868399441242218, 0.02714722603559494, 0.8419666290283203]",0.0
284,10,"[-0.8325957655906677, 0.4842548370361328, -0.7747923731803894, 0.5261130332946777]",1.0
284,11,"[-0.0728868842124939, 0.3399078845977783, -0.03481179475784302, -0.30751240253448486]",1.0
284,12,"[1.3536399602890015, 1.7628974914550781, -0.23935779929161072, 2.073678493499756]",0.0
284,13,"[2.0840811729431152, 1.0886529684066772, -1.0957708358764648, 0.9302934408187866]",0.0
284,14,"[-0.8632888793945312, -1.513425588607788, 0.18222248554229736, -1.3520128726959229]",1.0
284,15,"[1.961585521697998, 1.4783223867416382, 1.6350314617156982, 1.4497437477111816]",0.0
284,16,"[0.18729597330093384, 0.3254880905151367, 0.7653461694717407, 0.012458622455596924]",0.0
284,17,"[-1.2733988761901855, -1.8988656997680664, 2.668642997741699, -1.3682332038879395]",1.0
284,18,"[0.8950911164283752, 1.962636947631836, -2.5204110145568848, 1.9894609451293945]",0.0
284,19,"[-1.6181938648223877, 0.09448635578155518, -0.21990984678268433, -0.14893533289432526]",1.0
285,0,"[-1.048842191696167, -0.1277313232421875, 1.8014090061187744, -0.5020913481712341]",1.0
285,1,"[-1.4701803922653198, -0.4553951323032379, -0.5349011421203613, -1.189945936203003]",1.0
285,2,"[-1.6660184860229492, -0.9706385135650635, -0.22040319442749023, -1.9554115533828735]",1.0
285,3,"[-0.27156317234039307, -2.83721923828125, -0.8314276933670044, 4.373196601867676]",0.0
285,4,"[0.32251060009002686, -1.1465275287628174, -1.1878972053527832, 0.5948174595832825]",0.0
285,5,"[-1.2333264350891113, 0.8245022296905518, -2.4384284019470215, -0.9955811500549316]",1.0
285,6,"[1.0706406831741333, 0.262604296207428, -0.850165843963623, 2.3733420372009277]",0.0
285,7,"[-1.5877482891082764, 0.6154218912124634, 3.3768651485443115, 0.5653330087661743]",0.0
285,8,"[-2.3105831146240234, -0.989368736743927, -1.2326099872589111, 2.4615907669067383]",0.0
285,9,"[-1.5608124732971191, 0.5781542658805847, 1.1266887187957764, -0.0005721449851989746]",1.0
285,10,"[0.10154068470001221, 0.6027109026908875, 1.1184368133544922, 1.1338634490966797]",0.0
285,11,"[-2.1689140796661377, 0.4040580987930298, 0.3948807418346405, -1.070106863975525]",1.0
285,12,"[0.2473139762878418, -0.8650214076042175, -0.3585393726825714, 3.8268985748291016]",0.0
285,13,"[-0.7173636555671692, -1.5637274980545044, 1.4225664138793945, 0.8960738182067871]",0.0
285,14,"[2.1749439239501953, 1.3096548318862915, 2.158057451248169, -0.6256732940673828]",1.0
285,15,"[0.898221492767334, 1.0404422283172607, 0.502185046672821, -1.3697328567504883]",1.0
285,16,"[1.65178644657135, -1.1977472305297852, -0.4047563374042511, -0.08090853691101074]",0.0
285,17,"[-1.74534273147583, 2.8937172889709473, 1.6029616594314575, -1.640657901763916]",1.0
285,18,"[-1.3839154243469238, 0.14138048887252808, -0.09214675426483154, -0.9059041142463684]",1.0
285,19,"[-0.8845220804214478, 0.7576075196266174, 0.11876700818538666, -0.104108527302742]",1.0
286,0,"[-0.09115779399871826, 0.7765986919403076, -0.2729682922363281, 0.46319425106048584]",1.0
286,1,"[-1.6813228130340576, 1.7419867515563965, 0.14395034313201904, 0.2615129351615906]",0.0
286,2,"[2.325742721557617, -0.6773555278778076, 1.8724392652511597, 0.24688398838043213]",1.0
286,3,"[0.4687545895576477, -0.447432279586792, -1.3405249118804932, 0.1490323543548584]",1.0
286,4,"[0.6354126930236816, -1.7123112678527832, -0.37147581577301025, 1.4433320760726929]",1.0
286,5,"[-1.0115028619766235, -1.2272802591323853, -1.6519584655761719, 0.6289591789245605]",0.0
286,6,"[-0.0613398402929306, 1.2062112092971802, 0.2842651605606079, -0.8551986813545227]",0.0
286,7,"[1.3330942392349243, 2.454331874847412, 1.904327630996704, -0.5751811861991882]",0.0
286,8,"[1.0288996696472168, -2.6743407249450684, 0.5902034044265747, -0.7357615828514099]",1.0
286,9,"[0.17738831043243408, -0.8900210857391357, 2.454071521759033, 1.7103304862976074]",1.0
286,10,"[1.067678689956665, -0.40628719329833984, -0.12107503414154053, -0.49436888098716736]",1.0
286,11,"[0.36624810099601746, 1.8908532857894897, -2.7157716751098633, -1.442328691482544]",0.0
286,12,"[0.04870951175689697, 1.5568037033081055, 0.43849343061447144, -1.0075604915618896]",0.0
286,13,"[-0.3984025716781616, 1.1737054586410522, -0.8952427506446838, 0.477275550365448]",0.0
286,14,"[1.2587921619415283, -2.9052248001098633, -1.2714097499847412, 1.222654104232788]",1.0
286,15,"[0.6969590187072754, -0.10457956790924072, 1.4732882976531982, 1.7258472442626953]",1.0
286,16,"[2.0968940258026123, -1.6669859886169434, -0.38767194747924805, -0.8257937431335449]",1.0
286,17,"[0.883618950843811, 3.2594563961029053, -0.07958494871854782, -2.2224044799804688]",0.0
286,18,"[0.49836522340774536, 0.6872960925102234, 1.0813722610473633, 0.379671573638916]",1.0
286,19,"[1.4508841037750244, 0.8703420162200928, 1.8138904571533203, -0.801762580871582]",1.0
287,0,"[-0.7092769145965576, -0.35774481296539307, 0.10959327220916748, -0.8200061321258545]",1.0
287,1,"[-1.2931058406829834, -0.7784602642059326, 2.0688822269439697, -2.1474273204803467]",1.0
287,2,"[2.4377949237823486, 0.4765447974205017, 3.2439427375793457, 2.300982713699341]",0.0
287,3,"[0.30681005120277405, -2.0383996963500977, 1.2442913055419922, -0.7354580760002136]",1.0
287,4,"[1.9562875032424927, 1.78469979763031, 0.5699646472930908, 0.5887446999549866]",0.0
287,5,"[-1.0909539461135864, -1.9955151081085205, 1.9466159343719482, 1.0681169033050537]",1.0
287,6,"[0.511067271232605, -0.33556675910949707, -1.2479839324951172, 1.3328607082366943]",1.0
287,7,"[-0.6430068016052246, 0.5525861978530884, -0.5015184283256531, -0.5033358931541443]",1.0
287,8,"[0.8174521923065186, -0.4131060838699341, 1.166999101638794, 0.4967781603336334]",0.0
287,9,"[-0.44618284702301025, 0.15219387412071228, -0.9065159559249878, -0.5520768761634827]",1.0
287,10,"[-0.6992026567459106, 0.14348870515823364, -1.9245649576187134, -0.7655161619186401]",1.0
287,11,"[-0.6687753200531006, -0.3503696918487549, -0.02690659463405609, -1.4284982681274414]",1.0
287,12,"[2.2548422813415527, 2.7570996284484863, -0.6396335363388062, 0.8770511746406555]",0.0
287,13,"[-0.10400080680847168, -0.13560402393341064, -1.5446605682373047, 0.6972676515579224]",1.0
287,14,"[-0.25984594225883484, 0.6377840042114258, -2.60141921043396, 0.639981746673584]",1.0
287,15,"[0.2563849091529846, 0.16134756803512573, 0.28799891471862793, 0.5749040842056274]",0.0
287,16,"[0.9280062317848206, -1.084517002105713, 0.7132620811462402, 1.5680110454559326]",0.0
287,17,"[1.7440162897109985, 1.553992748260498, -0.7690078020095825, 1.1525201797485352]",0.0
287,18,"[1.4847382307052612, 0.5760149955749512, 0.4494333863258362, 1.0127224922180176]",0.0
287,19,"[-2.3945181369781494, -0.666526198387146, -1.135229468345642, -2.6433444023132324]",1.0
288,0,"[-1.2935572862625122, -0.5888147354125977, -0.06127476692199707, -0.3698747754096985]",0.0
288,1,"[-1.800013780593872, 0.004814803600311279, 0.4920704960823059, 0.06990012526512146]",0.0
288,2,"[-1.4138224124908447, 0.10059605538845062, 1.9314970970153809, 0.8365674018859863]",0.0
288,3,"[-1.0485882759094238, 0.9923836588859558, -0.4119163751602173, 0.3780122995376587]",0.0
288,4,"[0.8231212496757507, 0.25683343410491943, -0.1270046830177307, -0.11537887156009674]",1.0
288,5,"[0.9861866235733032, 0.2547343969345093, -0.13172531127929688, 1.4028618335723877]",1.0
288,6,"[2.914580821990967, -1.3145699501037598, -1.4704316854476929, 1.813277006149292]",1.0
288,7,"[-0.6828662157058716, -1.3163918256759644, -0.2562906742095947, 1.825087070465088]",1.0
288,8,"[-0.9191234111785889, -1.2712197303771973, -0.961933970451355, -0.19523844122886658]",1.0
288,9,"[2.11106276512146, 0.26009196043014526, 2.196413040161133, -0.8347600102424622]",1.0
288,10,"[0.7708687782287598, 0.02848184108734131, -0.07254904508590698, -0.5670838356018066]",1.0
288,11,"[0.6880227327346802, -1.7696200609207153, -0.27357107400894165, 2.532433032989502]",1.0
288,12,"[0.3915441930294037, 1.0539436340332031, 1.061347484588623, -1.7651039361953735]",0.0
288,13,"[1.0068663358688354, -1.6764603853225708, 0.05871324986219406, 1.8217825889587402]",1.0
288,14,"[0.6276037693023682, -0.3206790089607239, 0.19183093309402466, 0.8746597766876221]",1.0
288,15,"[-0.09827637672424316, -0.42031875252723694, 0.12936747074127197, -0.8358577489852905]",1.0
288,16,"[-0.5110156536102295, -1.0153932571411133, -0.550000786781311, 0.898579478263855]",1.0
288,17,"[0.9720147848129272, -1.0053071975708008, -0.3312429189682007, 1.66094970703125]",1.0
288,18,"[-0.6241284012794495, -0.3292631506919861, -0.40432608127593994, -0.26744717359542847]",0.0
288,19,"[-0.6027612686157227, 0.5053232908248901, 0.07841348648071289, -0.30701887607574463]",0.0
289,0,"[0.3397154211997986, 1.4995112419128418, 1.5219043493270874, -0.3155587315559387]",1.0
289,1,"[-1.1060914993286133, 0.6225571632385254, -1.626098871231079, 0.9608774185180664]",0.0
289,2,"[0.09447365999221802, -2.9462051391601562, -2.0317630767822266, -2.5017266273498535]",0.0
289,3,"[0.07498818635940552, 2.0624003410339355, 1.6343412399291992, 0.5619850158691406]",1.0
289,4,"[-1.465758204460144, -2.1983237266540527, -1.172670602798462, -0.022635281085968018]",0.0
289,5,"[0.8315905332565308, -0.610096275806427, -0.5681949853897095, -0.30814170837402344]",0.0
289,6,"[-1.2257012128829956, -1.1861989498138428, -1.902923583984375, -0.5922642946243286]",0.0
289,7,"[0.09061935544013977, 0.27361536026000977, -0.03508239984512329, 0.04163968563079834]",0.0
289,8,"[-0.412994384765625, -0.8874616026878357, -2.5188534259796143, -0.668287992477417]",0.0
289,9,"[-0.4859795868396759, -0.8841546773910522, 0.23355185985565186, -2.0575575828552246]",1.0
289,10,"[-1.4055540561676025, -1.7255463600158691, 0.324749618768692, -0.24673783779144287]",0.0
289,11,"[-0.6860397458076477, 0.3002217710018158, 0.533682107925415, 1.1783363819122314]",1.0
289,12,"[-0.1265028864145279, -0.2981870770454407, 0.39356452226638794, 0.39010804891586304]",1.0
289,13,"[-2.3809151649475098, -1.8743088245391846, -1.0580346584320068, -4.172038555145264]",1.0
289,14,"[0.5590592622756958, 2.055755615234375, 1.0807325839996338, -0.3932896852493286]",1.0
289,15,"[-0.8323327302932739, 0.9363066554069519, 0.4177680015563965, -0.33010804653167725]",1.0
289,16,"[-0.8073571920394897, -2.1621463298797607, -1.435854434967041, -2.115131378173828]",0.0
289,17,"[0.18725547194480896, -0.14432770013809204, 0.17423096299171448, -0.16499024629592896]",1.0
289,18,"[-1.7666703462600708, -1.767695665359497, -0.0647273063659668, 0.050288617610931396]",1.0
289,19,"[-1.5058003664016724, -1.75384521484375, 0.64240962266922, -0.2428973913192749]",1.0
290,0,"[1.2889314889907837, -1.1215705871582031, -0.9461791515350342, 0.890376091003418]",1.0
290,1,"[1.06829833984375, -0.0029320120811462402, -1.2187507152557373, -0.6515725255012512]",0.0
290,2,"[1.5136075019836426, -1.0877727270126343, 1.070448875427246, 1.0608222484588623]",1.0
290,3,"[1.3131818771362305, -1.0054506063461304, 0.3860909938812256, 1.122996211051941]",1.0
290,4,"[1.7330909967422485, -1.5574181079864502, -1.129114031791687, 2.106135368347168]",1.0
290,5,"[1.6317675113677979, -2.564577102661133, -0.6873481869697571, 2.49353289604187]",1.0
290,6,"[0.17718243598937988, 3.8710861206054688, 2.5640244483947754, -3.730254650115967]",0.0
290,7,"[0.8385502099990845, -1.6007716655731201, -1.9936048984527588, 1.4555197954177856]",1.0
290,8,"[0.46103549003601074, 2.4110288619995117, 1.6049505472183228, -2.271883964538574]",0.0
290,9,"[0.12242558598518372, -0.6171759963035583, 0.7128289937973022, 0.20138007402420044]",1.0
290,10,"[0.414316326379776, -1.3386342525482178, 0.4716055989265442, 1.2688086032867432]",1.0
290,11,"[0.1806212216615677, 0.10977503657341003, 0.35743892192840576, -0.09643876552581787]",0.0
290,12,"[0.2561114728450775, 2.395318031311035, -0.34686022996902466, -2.6954798698425293]",0.0
290,13,"[-0.43866294622421265, -1.9372482299804688, -1.024190902709961, 2.269355297088623]",1.0
290,14,"[-2.2864038944244385, 0.9461492896080017, 2.5777945518493652, -0.755792498588562]",1.0
290,15,"[1.8165489435195923, -0.4710841774940491, 0.45858514308929443, 0.21962082386016846]",1.0
290,16,"[-0.7631335258483887, 1.9282054901123047, -0.03324699401855469, -1.5086390972137451]",0.0
290,17,"[0.6813473701477051, 0.3915514647960663, -1.1373426914215088, 0.14757287502288818]",0.0
290,18,"[-0.6415563821792603, 0.9248000383377075, 1.7437305450439453, -1.6386994123458862]",0.0
290,19,"[-0.9331703186035156, -2.1967997550964355, -0.8999853134155273, 1.7853648662567139]",1.0
291,0,"[-1.2942317724227905, 0.590997576713562, -0.8627418279647827, -1.7242953777313232]",0.0
291,1,"[2.0890817642211914, 0.6091609001159668, -1.0938405990600586, 1.3064298629760742]",1.0
291,2,"[1.3966447114944458, 1.870161771774292, -1.5577294826507568, 0.362571120262146]",1.0
291,3,"[-0.3899025321006775, 0.3882472813129425, -0.10705208778381348, -0.4222577214241028]",0.0
291,4,"[-0.6396598219871521, -0.9406936168670654, 0.4292834997177124, -1.1128095388412476]",0.0
291,5,"[2.2152810096740723, 0.25107675790786743, -0.08933326601982117, 2.3587965965270996]",1.0
291,6,"[3.565281391143799, -1.6286396980285645, 0.23501241207122803, 0.48191678524017334]",0.0
291,7,"[-1.3694621324539185, 0.46285688877105713, -1.0014514923095703, -2.1025795936584473]",0.0
291,8,"[-3.6165428161621094, -1.7506909370422363, 1.5283560752868652, -2.4942033290863037]",0.0
291,9,"[2.1857051849365234, -2.9476771354675293, 2.9672017097473145, 2.159259557723999]",0.0
291,10,"[-2.9539413452148438, -0.2728625535964966, 0.6036956310272217, -1.060064673423767]",0.0
291,11,"[0.7547581791877747, 1.0215424299240112, -0.6629436016082764, 0.50789475440979]",1.0
291,12,"[-0.0029165148735046387, 0.48893439769744873, -0.29339271783828735, 0.16522365808486938]",1.0
291,13,"[-0.4578162729740143, 0.5863597393035889, -0.031406521797180176, -0.18522416055202484]",0.0
291,14,"[-1.434643268585205, 0.1848621368408203, -0.024387598037719727, -1.206070899963379]",0.0
291,15,"[0.7177220582962036, 0.27021485567092896, 0.23813852667808533, 1.398738145828247]",1.0
291,16,"[-0.014903128147125244, -3.4396963119506836, 2.055050849914551, -0.423808217048645]",0.0
291,17,"[-2.2935914993286133, -1.5943865776062012, 1.7167731523513794, -1.9486408233642578]",0.0
291,18,"[0.34015417098999023, 2.0484530925750732, -1.6739015579223633, -0.276597261428833]",1.0
291,19,"[-2.0770163536071777, -3.8406906127929688, 0.7286357879638672, -4.31307315826416]",0.0
292,0,"[-0.8317920565605164, 0.558584451675415, 0.6172822117805481, 0.3171829879283905]",0.0
292,1,"[0.7247293591499329, -0.38656333088874817, 0.4732951521873474, 0.34025901556015015]",0.0
292,2,"[1.232532024383545, 0.7164821028709412, 0.32590293884277344, 3.082784652709961]",0.0
292,3,"[1.4988609552383423, 1.062759518623352, -0.8962399363517761, 0.9241234064102173]",1.0
292,4,"[-1.5324580669403076, 1.7121286392211914, -1.1578679084777832, -1.1815228462219238]",1.0
292,5,"[-0.7196519374847412, -0.40663424134254456, 0.7924495339393616, 1.5089175701141357]",0.0
292,6,"[0.6021329164505005, 0.21844303607940674, -0.17654916644096375, 0.757984459400177]",1.0
292,7,"[-0.8537730574607849, 0.02264714241027832, -0.9025006294250488, -1.3147623538970947]",1.0
292,8,"[-0.4236494302749634, 1.233750820159912, -0.03642302751541138, 0.6877450942993164]",1.0
292,9,"[2.2315337657928467, 0.1109427809715271, -0.09353180974721909, -0.3031068444252014]",1.0
292,10,"[-0.6497707366943359, 0.2752707004547119, -0.26523661613464355, -1.6224910020828247]",1.0
292,11,"[-0.6520914435386658, -1.3496085405349731, 0.8236327171325684, -2.005390167236328]",0.0
292,12,"[2.1082451343536377, 0.13461244106292725, -0.12646520137786865, 0.9926477670669556]",1.0
292,13,"[-0.3896985948085785, 0.10881134122610092, -0.06350025534629822, -0.8375648260116577]",1.0
292,14,"[-1.225905179977417, -2.1631507873535156, 3.6660380363464355, -1.1340855360031128]",0.0
292,15,"[-0.03683829307556152, 1.6342555284500122, -1.0220983028411865, 2.66268253326416]",0.0
292,16,"[-0.7614248991012573, -1.781453013420105, 1.2912721633911133, 0.8072570562362671]",0.0
292,17,"[-0.8458423018455505, 1.814434289932251, 0.0366460382938385, 2.72462797164917]",0.0
292,18,"[1.641010046005249, 3.392737865447998, -4.113180637359619, 0.30998384952545166]",1.0
292,19,"[2.1299314498901367, -0.0018020793795585632, -0.6813031435012817, 0.018334627151489258]",1.0
293,0,"[-0.6399431228637695, 0.8029195070266724, 0.015730440616607666, -0.2119150161743164]",0.0
293,1,"[-0.28882190585136414, -0.21287858486175537, 0.505557656288147, -0.008541285991668701]",0.0
293,2,"[1.0724114179611206, 0.0037347376346588135, -0.13155224919319153, -1.6535117626190186]",0.0
293,3,"[0.9137740135192871, -0.871241569519043, -3.0244414806365967, 1.4631223678588867]",1.0
293,4,"[2.5722508430480957, -0.9921359419822693, -2.761902332305908, -2.9727530479431152]",0.0
293,5,"[1.0382753610610962, -1.6498481035232544, -0.8120887279510498, 1.1416295766830444]",1.0
293,6,"[1.6396833658218384, -1.7644932270050049, -0.5236467123031616, -0.9514399170875549]",0.0
293,7,"[-1.7627358436584473, 0.5922248363494873, 1.3737156391143799, 2.0599751472473145]",1.0
293,8,"[0.6728888154029846, -0.8179208040237427, -0.02842891216278076, -0.07410438358783722]",1.0
293,9,"[2.1768879890441895, -1.9542146921157837, -3.223306179046631, 0.20829173922538757]",1.0
293,10,"[0.8005086779594421, -0.9393258094787598, -1.5243834257125854, 0.5859764814376831]",1.0
293,11,"[-1.6736475229263306, 1.7315945625305176, -0.17241308093070984, 1.4363789558410645]",1.0
293,12,"[2.382983684539795, -1.0271282196044922, -2.4631917476654053, -2.251214027404785]",0.0
293,13,"[-0.6780820488929749, 0.11127567291259766, -0.275587260723114, 1.41741943359375]",1.0
293,14,"[0.48070159554481506, -0.3165186047554016, -1.47746741771698, 0.5565680265426636]",1.0
293,15,"[0.11985480785369873, -0.48036640882492065, -0.14565780758857727, 0.18155181407928467]",0.0
293,16,"[-0.12408596277236938, 0.31053221225738525, 2.2283761501312256, -1.2297677993774414]",0.0
293,17,"[-0.33805856108665466, 0.4515354335308075, -0.05118924379348755, -0.4783824682235718]",0.0
293,18,"[-0.4445574879646301, -0.2827497720718384, 0.9254619479179382, 0.9754650592803955]",1.0
293,19,"[-2.463106632232666, 1.9034452438354492, 2.0545177459716797, 2.496255397796631]",1.0
