task_id,trial_id,input,target
358,3,"[2.088578224182129, -3.827847480773926, -1.2872663736343384, -2.724320888519287]",1.0
358,4,"[-1.6234056949615479, 0.05872237682342529, 0.07875993847846985, 1.28476881980896]",1.0
358,5,"[-0.9369611144065857, 0.05429810285568237, -0.44310733675956726, 1.277635931968689]",1.0
358,6,"[-0.12936437129974365, 0.6702893376350403, -0.6504757404327393, 0.9642490744590759]",1.0
358,7,"[-0.8888055682182312, -0.15694189071655273, -0.714519202709198, 1.0754979848861694]",1.0
358,8,"[0.6639184951782227, 1.707960844039917, 1.6661746501922607, -0.6065108180046082]",0.0
358,9,"[-0.7226719856262207, -1.0149810314178467, -1.0576260089874268, 0.7309536933898926]",1.0
358,10,"[0.9107063412666321, -0.26589393615722656, -0.9362965822219849, -0.558646023273468]",0.0
358,11,"[0.9433138370513916, -1.2622699737548828, -2.2814865112304688, -0.2824642062187195]",1.0
358,12,"[1.7202388048171997, -1.0126020908355713, -0.9550575017929077, -1.0948127508163452]",0.0
358,13,"[-0.11015819013118744, -3.454294204711914, -2.5229334831237793, 0.23746126890182495]",1.0
358,14,"[2.253821611404419, -1.026521921157837, 1.6216274499893188, -3.4662082195281982]",0.0
358,15,"[-0.3876352906227112, 0.9619801640510559, -0.1852189302444458, 0.7124840021133423]",1.0
358,16,"[0.20268474519252777, 1.499351978302002, 1.3848356008529663, -0.5977929830551147]",0.0
358,17,"[0.5089262127876282, 1.2443346977233887, -0.8188961744308472, 0.37351539731025696]",0.0
358,18,"[0.1800025999546051, -3.438415288925171, 2.2810018062591553, -3.1648058891296387]",1.0
358,19,"[-0.8330185413360596, 1.1593950986862183, 2.4751265048980713, -0.31996896862983704]",0.0
359,0,"[2.472935676574707, 0.7625142335891724, 2.7962534427642822, 1.7396516799926758]",1.0
359,1,"[-0.045851290225982666, -1.1424431800842285, 0.8728527426719666, -1.9481987953186035]",1.0
359,2,"[1.6514885425567627, 2.067126512527466, 1.283001184463501, 1.4746670722961426]",1.0
359,3,"[-0.22505450248718262, -1.139139175415039, -0.9854488372802734, 0.4495581388473511]",1.0
359,4,"[0.31591129302978516, 1.2278850078582764, 0.549163281917572, -0.03885206580162048]",0.0
359,5,"[-0.6340947151184082, 0.33422666788101196, -1.2622530460357666, 0.4032866954803467]",0.0
359,6,"[0.4840320944786072, 1.3210440874099731, 0.12049755454063416, -0.011178135871887207]",0.0
359,7,"[-1.4002881050109863, 1.2070757150650024, -0.48107898235321045, 1.6314127445220947]",0.0
359,8,"[-0.17356257140636444, 0.15882492065429688, 0.6667089462280273, -0.5013302564620972]",0.0
359,9,"[1.0767748355865479, 2.101440906524658, 1.426469326019287, 2.933746814727783]",0.0
359,10,"[-0.9288612008094788, -1.189652919769287, 0.7832075953483582, -1.9877675771713257]",0.0
359,11,"[2.0872230529785156, 1.758866786956787, 1.595319151878357, 0.5158976316452026]",1.0
359,12,"[-1.8300281763076782, -1.1697055101394653, -2.5628981590270996, 0.16597694158554077]",0.0
359,13,"[-0.2964697480201721, -0.47559183835983276, 0.26445838809013367, 1.4775311946868896]",1.0
359,14,"[-4.517239093780518, -1.589897871017456, -3.139244556427002, -0.3277227282524109]",0.0
359,15,"[1.4619948863983154, -0.7799568772315979, 1.2785837650299072, -1.7464940547943115]",1.0
359,16,"[2.6903700828552246, -0.6989841461181641, 1.358154535293579, -0.2804238200187683]",1.0
359,17,"[1.842419981956482, -0.5589138269424438, 1.7509090900421143, -0.12216488271951675]",1.0
359,18,"[2.341444253921509, -0.5162599086761475, 1.3630938529968262, -0.028940975666046143]",1.0
359,19,"[-0.1597796082496643, -1.7114568948745728, 0.4063354730606079, -0.1298084259033203]",1.0
360,0,"[-1.1899290084838867, 0.03306245803833008, 0.10542488098144531, 1.069340467453003]",0.0
360,1,"[0.4208771586418152, -0.8278425335884094, -3.269230604171753, 0.7548500895500183]",0.0
360,2,"[-0.6074725389480591, 1.491420030593872, -0.5406164526939392, 1.3000051975250244]",1.0
360,3,"[-1.1118093729019165, -0.14817355573177338, -0.1315394639968872, -0.31632930040359497]",0.0
360,4,"[1.5322608947753906, 1.5213109254837036, -3.1762824058532715, 4.003061771392822]",1.0
360,5,"[-2.0207042694091797, 1.0453689098358154, -0.8015156984329224, 0.17469432950019836]",0.0
360,6,"[-1.3782093524932861, 1.3453621864318848, -0.3168318569660187, 1.0068416595458984]",0.0
360,7,"[0.38263434171676636, -1.293110728263855, -1.1884459257125854, 1.9295141696929932]",0.0
360,8,"[-0.7774345278739929, -0.10359692573547363, -1.1073566675186157, 0.19820308685302734]",0.0
360,9,"[3.6348166465759277, 2.1115851402282715, 1.002403974533081, 0.9159924983978271]",1.0
360,10,"[2.2503442764282227, -1.2707509994506836, 0.40684807300567627, 0.7284281253814697]",1.0
360,11,"[0.931037962436676, 0.5903179049491882, 0.09074091911315918, -0.9419035911560059]",1.0
360,12,"[0.8179599046707153, -1.94767427444458, -0.7604984045028687, -2.6279757022857666]",0.0
360,13,"[0.2363559901714325, -0.8227380514144897, -2.1318676471710205, -0.11290210485458374]",0.0
360,14,"[-2.6646547317504883, -1.302920937538147, 0.00863376259803772, 0.3467029333114624]",0.0
360,15,"[-2.107137441635132, 0.8366683721542358, 0.20811152458190918, 0.967484176158905]",0.0
360,16,"[1.2443203926086426, -1.396467685699463, -2.8431406021118164, -0.9527283906936646]",0.0
360,17,"[-0.9269583821296692, -3.3239524364471436, -1.760113000869751, -0.9681193828582764]",0.0
360,18,"[-1.5496060848236084, -0.37664082646369934, 1.3123397827148438, -0.23142540454864502]",0.0
360,19,"[0.730469286441803, -1.6266908645629883, -1.271733283996582, -1.7380194664001465]",0.0
361,0,"[0.7030178904533386, 0.4082651138305664, 0.5136664509773254, 0.15525317192077637]",0.0
361,1,"[-0.357347697019577, -0.6872901916503906, 1.9135454893112183, 1.074726939201355]",0.0
361,2,"[2.1323435306549072, 1.6192058324813843, 1.3818166255950928, 1.5510811805725098]",0.0
361,3,"[0.582953155040741, -0.0282842218875885, -0.6415776610374451, -1.0867329835891724]",0.0
361,4,"[2.1068649291992188, 1.0029056072235107, -0.8990042209625244, 0.6091744899749756]",0.0
361,5,"[2.078115701675415, 0.6918431520462036, 1.2746199369430542, -0.04282069206237793]",0.0
361,6,"[-0.4699355959892273, 2.430264472961426, 0.3534975051879883, 0.5311498641967773]",1.0
361,7,"[-1.7065331935882568, -0.16512152552604675, 1.1785259246826172, 3.8762340545654297]",1.0
361,8,"[-1.022947907447815, -0.10902929306030273, -0.49850934743881226, -0.12672162055969238]",1.0
361,9,"[2.0124082565307617, 1.614101767539978, 0.44438254833221436, -0.3242201805114746]",0.0
361,10,"[-0.9703243374824524, -1.3538398742675781, -1.311800241470337, -1.2924609184265137]",1.0
361,11,"[0.5035887360572815, -0.23131760954856873, 1.0927727222442627, -0.6584049463272095]",0.0
361,12,"[1.077731966972351, 0.7135031223297119, 2.014831066131592, 0.9962752461433411]",0.0
361,13,"[-0.7001136541366577, -1.4110982418060303, -0.7506001591682434, -2.2355639934539795]",1.0
361,14,"[3.3154022693634033, -0.11674326658248901, 1.073110818862915, -1.6960070133209229]",0.0
361,15,"[-3.151946783065796, -2.744493007659912, 1.2730369567871094, 1.5296580791473389]",1.0
361,16,"[2.071964979171753, -0.6478887796401978, -1.5749921798706055, -3.0695271492004395]",0.0
361,17,"[0.11302053928375244, 1.2254979610443115, -0.4303358793258667, 1.8567907810211182]",1.0
361,18,"[-0.3105025291442871, 0.0463792085647583, -0.44508373737335205, -0.03985852003097534]",1.0
361,19,"[2.401742696762085, 0.37214165925979614, 1.2527966499328613, -2.1286134719848633]",0.0
362,0,"[1.9648774862289429, 0.5673305988311768, 1.2597044706344604, 0.8764486312866211]",1.0
362,1,"[0.004804551601409912, 1.5362440347671509, -2.1102685928344727, 1.2084450721740723]",0.0
362,2,"[-2.477003812789917, 1.4018011093139648, -0.25555601716041565, -0.9941555857658386]",0.0
362,3,"[1.2588143348693848, -2.1758923530578613, 2.816471576690674, -2.2805073261260986]",1.0
362,4,"[2.551875114440918, 0.9723265171051025, 0.8009147644042969, 0.05543065071105957]",1.0
362,5,"[-0.8678642511367798, -0.4805479645729065, 0.8885906934738159, -1.133046269416809]",0.0
362,6,"[-0.7245369553565979, 2.95355224609375, -1.6781113147735596, 0.3573128581047058]",0.0
362,7,"[2.15950345993042, -1.0081398487091064, 0.9195539951324463, 2.263154983520508]",1.0
362,8,"[0.36661356687545776, -0.029638707637786865, -1.562929630279541, 1.9894490242004395]",1.0
362,9,"[1.993780255317688, -0.5242978930473328, -1.402937889099121, 2.476367950439453]",1.0
362,10,"[-0.7234835028648376, 0.2778089642524719, -0.31685060262680054, -0.031678855419158936]",0.0
362,11,"[2.6159825325012207, 1.914092779159546, 0.059143275022506714, 2.1988301277160645]",1.0
362,12,"[0.03833574056625366, -1.1195675134658813, 2.0647122859954834, -1.185559868812561]",1.0
362,13,"[-0.8526303172111511, -0.5586230754852295, -0.33525925874710083, 0.5765718817710876]",0.0
362,14,"[-2.993030071258545, 1.2831611633300781, -1.9164955615997314, -1.2652065753936768]",0.0
362,15,"[0.5626976490020752, 0.7465818524360657, 0.2077115774154663, -0.31666773557662964]",1.0
362,16,"[1.5056884288787842, -1.2811161279678345, 0.6623189449310303, 0.7754027247428894]",1.0
362,17,"[-0.30717524886131287, 1.0872942209243774, -0.907437264919281, -0.8311262130737305]",0.0
362,18,"[-0.42425116896629333, -0.11519360542297363, 0.16485494375228882, -0.5642145872116089]",0.0
362,19,"[-2.741028308868408, -3.2578463554382324, -1.0247256755828857, -0.01606762409210205]",0.0
363,0,"[0.9051094651222229, 1.3475110530853271, 1.2483888864517212, -1.376928687095642]",1.0
363,1,"[0.9532948732376099, -0.13785609602928162, -0.14709937572479248, 0.37363672256469727]",1.0
363,2,"[1.7286055088043213, -1.4786503314971924, -1.6609488725662231, 0.22161167860031128]",0.0
363,3,"[1.4563487768173218, 0.1697835922241211, -0.4350297451019287, 0.1918286681175232]",1.0
363,4,"[-0.8055281639099121, 2.7478551864624023, 3.6066553592681885, -0.6813576221466064]",1.0
363,5,"[-0.4495144188404083, 0.5013111233711243, -1.3054499626159668, 1.351733922958374]",0.0
363,6,"[0.46575576066970825, 1.3767457008361816, 1.422109842300415, -0.47070714831352234]",1.0
363,7,"[2.784330368041992, -1.0870238542556763, -0.5711431503295898, -3.610656261444092]",1.0
363,8,"[-1.418156623840332, -0.3884696960449219, 1.7810664176940918, 1.3880014419555664]",0.0
363,9,"[0.881698489189148, -0.2048109769821167, 0.5821908116340637, -0.5004093647003174]",1.0
363,10,"[-2.2031683921813965, -0.005526304244995117, 3.5223817825317383, -1.2405754327774048]",0.0
363,11,"[0.41907182335853577, 2.991569995880127, -0.1157759428024292, 0.5859545469284058]",1.0
363,12,"[-0.0020419955253601074, -1.2581161260604858, -0.8501092195510864, 1.6875393390655518]",0.0
363,13,"[-0.800327479839325, 0.9292381405830383, -1.3802580833435059, 2.0822055339813232]",0.0
363,14,"[-0.47236502170562744, -0.5906913876533508, 0.9731848239898682, -0.13236457109451294]",0.0
363,15,"[2.2223591804504395, -1.4557414054870605, -0.34259772300720215, -0.2240515947341919]",1.0
363,16,"[-0.40276986360549927, -0.3268451392650604, 0.02506791055202484, 2.107116222381592]",0.0
363,17,"[0.5200995206832886, -1.7361526489257812, 0.42220520973205566, 0.48480668663978577]",0.0
363,18,"[-0.8264161348342896, -0.2798473834991455, 0.6796125769615173, -0.049539923667907715]",0.0
363,19,"[-0.5768327116966248, 0.2908753752708435, 0.904450535774231, -0.6198620200157166]",1.0
364,0,"[1.6301932334899902, 1.422990083694458, -2.015427350997925, 3.0148372650146484]",0.0
364,1,"[1.5715184211730957, 0.19874799251556396, -0.7484502196311951, 0.1832771599292755]",1.0
364,2,"[-1.1010334491729736, -0.6089547872543335, 0.6932187080383301, 1.2271208763122559]",0.0
364,3,"[1.7889609336853027, -1.4977996349334717, 0.2372090220451355, 1.0334454774856567]",1.0
364,4,"[-1.5219967365264893, 0.2527127265930176, 1.910078525543213, -1.7404180765151978]",0.0
364,5,"[-0.5644040107727051, 0.031790971755981445, 1.0370182991027832, -1.9018199443817139]",1.0
364,6,"[2.3024609088897705, -0.8495421409606934, -1.5417208671569824, 0.11119949817657471]",1.0
364,7,"[3.1242434978485107, -2.2251954078674316, -2.963045597076416, 3.081512928009033]",1.0
364,8,"[-0.4810170829296112, 0.6669992208480835, -1.3318805694580078, 1.0820695161819458]",0.0
364,9,"[-1.0736075639724731, -1.542284369468689, 0.37242093682289124, 0.7397056818008423]",1.0
364,10,"[-1.4077180624008179, -0.4384375214576721, 2.209634780883789, -1.0118303298950195]",1.0
364,11,"[1.9285309314727783, 0.19961726665496826, -1.7068707942962646, 1.5306862592697144]",1.0
364,12,"[-0.4277809262275696, 2.5407352447509766, 2.5959222316741943, -3.347633123397827]",0.0
364,13,"[1.2493289709091187, 1.103602647781372, -0.2771933078765869, 0.9582831859588623]",0.0
364,14,"[0.3933008909225464, 1.989692211151123, 0.892956018447876, 0.7794528007507324]",0.0
364,15,"[1.8133091926574707, -1.8737003803253174, -1.039833426475525, 1.042628526687622]",1.0
364,16,"[1.5299690961837769, -1.8041701316833496, 0.6109927892684937, 0.4487146735191345]",1.0
364,17,"[-0.7371566891670227, 1.2709159851074219, 2.0024142265319824, -2.1715569496154785]",0.0
364,18,"[0.2404683232307434, 0.403385192155838, -0.17126044631004333, 0.49492424726486206]",0.0
364,19,"[0.9026477932929993, 1.5878992080688477, -1.1517057418823242, -0.27403855323791504]",0.0
365,0,"[0.4039180874824524, 0.3862009346485138, -1.2975201606750488, 0.35629814863204956]",0.0
365,1,"[-0.694888710975647, -0.34984493255615234, -2.523110866546631, -1.7015788555145264]",0.0
365,2,"[1.6392099857330322, -0.8992790579795837, -2.572024345397949, -0.2781285047531128]",0.0
365,3,"[1.764033555984497, 0.9396603107452393, 0.4086286425590515, 0.7274301648139954]",0.0
365,4,"[-0.009102165699005127, -1.2464022636413574, 0.8331891298294067, -0.05997800827026367]",1.0
365,5,"[0.7822049260139465, -0.09166073799133301, 0.7549422979354858, -1.638293981552124]",0.0
365,6,"[-2.3932642936706543, -1.252005696296692, -2.989668846130371, -0.48029208183288574]",1.0
365,7,"[-0.1606684923171997, 0.4793890416622162, -1.7525602579116821, 2.122108221054077]",0.0
365,8,"[0.3332015872001648, 0.8853411674499512, -2.4174816608428955, -0.6135992407798767]",0.0
365,9,"[-3.590670585632324, -3.5320911407470703, -2.686039924621582, -3.721959114074707]",1.0
365,10,"[0.34741878509521484, 0.45440924167633057, 0.897714376449585, -0.27515172958374023]",0.0
365,11,"[0.0026188790798187256, -0.14141511917114258, -0.43071725964546204, 0.36215317249298096]",0.0
365,12,"[1.6328649520874023, 0.6615277528762817, -0.18174976110458374, -1.2704601287841797]",0.0
365,13,"[-1.6038579940795898, -1.0071521997451782, 0.15316033363342285, -0.8001387715339661]",1.0
365,14,"[-1.1440173387527466, -3.4991307258605957, -3.815680980682373, -2.2993948459625244]",1.0
365,15,"[0.14915195107460022, -1.1180622577667236, -1.230912685394287, -0.053856074810028076]",0.0
365,16,"[1.0975162982940674, 0.06492045521736145, 0.6627480983734131, -1.0391074419021606]",0.0
365,17,"[2.9966719150543213, 3.84993314743042, 1.6760133504867554, 2.1263833045959473]",0.0
365,18,"[2.389063835144043, 1.5023987293243408, 1.452111005783081, 0.7327591776847839]",0.0
365,19,"[0.5598775148391724, 0.6782110929489136, 0.07082165777683258, 0.47555482387542725]",0.0
366,0,"[1.0491918325424194, -1.0492606163024902, -2.505549430847168, 2.0367722511291504]",0.0
366,1,"[-0.2711104154586792, 1.0758312940597534, -0.32208532094955444, -1.6096727848052979]",0.0
366,2,"[1.3067424297332764, -1.1925867795944214, -3.3394246101379395, 1.284367322921753]",0.0
366,3,"[1.7615282535552979, -0.6821929216384888, -0.9406660795211792, -0.11302608251571655]",0.0
366,4,"[0.611123263835907, -0.04282844066619873, -0.5366193056106567, -0.7326959371566772]",0.0
366,5,"[-0.6134241819381714, 0.7332656383514404, 0.8917543888092041, 0.30483657121658325]",1.0
366,6,"[-1.0124393701553345, 1.1726288795471191, 1.7972285747528076, -0.5562809705734253]",1.0
366,7,"[-0.6023092865943909, -0.8899657726287842, -1.4117987155914307, 1.9044625759124756]",1.0
366,8,"[-0.37578463554382324, 1.7751755714416504, 1.1888313293457031, -1.7570388317108154]",0.0
366,9,"[1.4462854862213135, -1.6502938270568848, 1.2317732572555542, 1.517797827720642]",0.0
366,10,"[-1.0963160991668701, 1.385292887687683, 0.3644658327102661, -0.06836491823196411]",1.0
366,11,"[-0.9755098819732666, 0.8035212755203247, -0.28316986560821533, 0.8955153822898865]",1.0
366,12,"[-2.105351448059082, 2.679534673690796, 1.1812230348587036, 0.7575525045394897]",1.0
366,13,"[1.812982201576233, -0.9860300421714783, -0.879084587097168, -1.6400493383407593]",0.0
366,14,"[-0.055154383182525635, 0.3577946424484253, -0.5624529123306274, 0.14598751068115234]",0.0
366,15,"[-0.9773942828178406, 0.28017866611480713, 1.17206871509552, 0.42202508449554443]",1.0
366,16,"[1.7257342338562012, -2.4704689979553223, -0.3245507478713989, -0.11617475748062134]",1.0
366,17,"[0.3588566184043884, 0.36918070912361145, -0.5656751990318298, -1.5492019653320312]",0.0
366,18,"[-0.06934784352779388, 0.500106930732727, -1.0228114128112793, -1.3871854543685913]",0.0
366,19,"[-0.4878194332122803, -1.124948501586914, 1.505040168762207, -0.3529740571975708]",1.0
367,0,"[0.05690547823905945, -0.17704463005065918, 1.520583152770996, -1.4764652252197266]",1.0
367,1,"[-1.9260857105255127, -2.34781551361084, 0.37788209319114685, 0.6803757548332214]",1.0
367,2,"[2.5887222290039062, 1.5520761013031006, 0.9218336939811707, -0.3450971245765686]",0.0
367,3,"[-0.6905779838562012, -1.1829906702041626, -0.45460617542266846, 1.0696601867675781]",1.0
367,4,"[-0.9555906057357788, 1.1799354553222656, -0.81630939245224, -0.4443328380584717]",0.0
367,5,"[-0.5463066101074219, 1.4984452724456787, -0.3838939666748047, 1.2523229122161865]",0.0
367,6,"[-0.01350337266921997, 0.8206253051757812, -2.8659448623657227, -1.0574707984924316]",0.0
367,7,"[0.4266648292541504, -0.5233668088912964, -0.5869768857955933, -0.494953453540802]",0.0
367,8,"[1.41964852809906, 0.23892128467559814, -0.42261219024658203, -3.003502130508423]",0.0
367,9,"[0.039488933980464935, -0.7548627853393555, 0.870926558971405, -0.619965672492981]",1.0
367,10,"[-0.04645371437072754, 1.7371424436569214, 0.7359997630119324, -0.4900014400482178]",0.0
367,11,"[0.7877463698387146, 1.7077802419662476, -2.3854167461395264, -0.5199689865112305]",0.0
367,12,"[2.1901955604553223, -1.9942574501037598, 0.38370561599731445, -1.985685110092163]",0.0
367,13,"[-0.39117196202278137, -0.5842856168746948, 1.1214878559112549, 1.4339463710784912]",1.0
367,14,"[-1.273991346359253, 0.07268601655960083, -0.1636391580104828, 0.6196194887161255]",1.0
367,15,"[-2.2281453609466553, -0.6032260656356812, 0.7223620414733887, 0.5054457783699036]",1.0
367,16,"[1.578843593597412, 1.2052849531173706, -1.18241286277771, -1.363720417022705]",0.0
367,17,"[-0.5710245370864868, 0.13726696372032166, -0.24638551473617554, 1.1932317018508911]",1.0
367,18,"[0.12173545360565186, -0.3980249762535095, -1.474518060684204, 0.7086043357849121]",0.0
367,19,"[0.5725048184394836, 0.2568995952606201, -1.0203306674957275, -1.0385875701904297]",0.0
368,0,"[0.17759670317173004, -1.1613070964813232, 0.5242965817451477, 0.11078327894210815]",0.0
368,1,"[1.769754409790039, -0.319062739610672, 0.6609875559806824, -2.2242817878723145]",0.0
368,2,"[-0.7087936401367188, 1.3432871103286743, 1.6725467443466187, 0.38679277896881104]",0.0
368,3,"[0.05692930519580841, 0.3571089506149292, 0.04712355136871338, 0.8242558836936951]",1.0
368,4,"[1.2692396640777588, -0.2842164635658264, 2.0659594535827637, -2.108046054840088]",0.0
368,5,"[0.11455477774143219, 0.21026968955993652, 1.8675891160964966, -0.9282220005989075]",0.0
368,6,"[-1.9029388427734375, -0.2122631072998047, 0.1357155442237854, 1.863266944885254]",0.0
368,7,"[1.004692792892456, -1.6033018827438354, -0.00342482328414917, -0.6792175769805908]",0.0
368,8,"[0.5069828629493713, -0.10010427236557007, 0.9805884957313538, -0.24242573976516724]",0.0
368,9,"[2.0871224403381348, -2.6095969676971436, -1.0228660106658936, -2.233877182006836]",0.0
368,10,"[-0.38401830196380615, 0.9611694812774658, 1.399549126625061, 0.6314769387245178]",0.0
368,11,"[0.08314493298530579, -2.1190104484558105, -1.630948781967163, 0.26319795846939087]",1.0
368,12,"[1.7122390270233154, 1.523862361907959, 0.43881750106811523, -2.206190586090088]",1.0
368,13,"[0.9462255239486694, -0.681676983833313, 0.6299101710319519, -0.6230484843254089]",0.0
368,14,"[0.49663230776786804, 0.6249738931655884, -0.5955820083618164, -1.036623477935791]",1.0
368,15,"[-1.215157389640808, 1.1550651788711548, 1.8127750158309937, 1.4312268495559692]",0.0
368,16,"[1.594398021697998, 2.6809744834899902, -1.8643676042556763, -0.3866850733757019]",1.0
368,17,"[0.2168523073196411, -1.9161909818649292, -0.491800993680954, -0.5835838317871094]",0.0
368,18,"[0.8466215133666992, -0.8434524536132812, -0.8190045356750488, -0.8491227626800537]",1.0
368,19,"[-0.8025022745132446, 0.8969625234603882, 2.1532907485961914, -0.17603576183319092]",0.0
369,0,"[1.2769885063171387, -0.48884445428848267, -0.22689343988895416, 0.6180468201637268]",1.0
369,1,"[1.162237286567688, -1.0171163082122803, 0.10160723328590393, -0.9519137144088745]",1.0
369,2,"[0.4608325660228729, 0.21133017539978027, -0.307231605052948, -0.4441077709197998]",1.0
369,3,"[0.6598199605941772, -0.9133767485618591, 0.8581797480583191, -1.3685188293457031]",1.0
369,4,"[1.6339246034622192, -2.898836374282837, 3.4629077911376953, -3.5587358474731445]",1.0
369,5,"[-1.300721287727356, 0.724103569984436, 0.36296331882476807, -0.20492300391197205]",0.0
369,6,"[-0.34195780754089355, -1.3866760730743408, 1.9081026315689087, -1.5818405151367188]",1.0
369,7,"[1.5563803911209106, -0.02306908369064331, 1.066277265548706, -2.232332229614258]",1.0
369,8,"[0.906169056892395, -0.18994605541229248, 1.3702006340026855, -0.6568567752838135]",1.0
369,9,"[-1.4638440608978271, -0.4014013409614563, -2.10524320602417, 0.9966055154800415]",0.0
369,10,"[1.435058355331421, 0.06306815147399902, 0.15612860023975372, 2.0227718353271484]",1.0
369,11,"[-0.42614319920539856, 1.797600269317627, -0.4001694619655609, -1.1542397737503052]",0.0
369,12,"[-0.007652640342712402, 0.7059643864631653, -1.6431970596313477, 1.7234461307525635]",0.0
369,13,"[-0.7329822182655334, -0.7409201264381409, 1.2253451347351074, -0.6539123058319092]",0.0
369,14,"[-1.9431629180908203, 1.3746633529663086, -1.553719401359558, 0.638915479183197]",0.0
369,15,"[1.0584303140640259, 0.47959497570991516, 1.0019361972808838, -1.1435129642486572]",1.0
369,16,"[0.41422271728515625, -2.0634095668792725, 1.3515772819519043, -0.2972756624221802]",1.0
369,17,"[-1.894826054573059, 1.8619732856750488, -2.466427803039551, 0.9566861391067505]",0.0
369,18,"[-0.44740551710128784, -1.3086607456207275, 0.48099350929260254, -0.5978641510009766]",1.0
369,19,"[2.2206509113311768, -0.12485396862030029, -0.09744083881378174, -0.8827686309814453]",1.0
370,0,"[2.0011403560638428, 0.5877022743225098, 0.5417277216911316, -2.9246859550476074]",0.0
370,1,"[-0.38333889842033386, -1.0201133489608765, 0.6650040149688721, -0.2886248230934143]",1.0
370,2,"[0.024481475353240967, -1.9974925518035889, 2.1938228607177734, -0.5671901702880859]",1.0
370,3,"[-2.5619542598724365, -2.299224615097046, 0.4941188097000122, 3.289787530899048]",1.0
370,4,"[0.10679507255554199, 0.8471741676330566, -0.718071460723877, 2.479820728302002]",0.0
370,5,"[0.7059849500656128, -2.9272477626800537, 2.0036308765411377, -0.8826248049736023]",1.0
370,6,"[3.452759265899658, 4.2266740798950195, -0.09479749202728271, -0.46339112520217896]",0.0
370,7,"[-0.3640790581703186, -0.8637986183166504, -0.4101210832595825, 0.3305678963661194]",1.0
370,8,"[-0.27012258768081665, 2.1970763206481934, -0.5692682266235352, 1.180855393409729]",0.0
370,9,"[-0.03576171398162842, -0.0416911244392395, -0.6478275060653687, 0.9700988531112671]",1.0
370,10,"[-1.7945728302001953, -1.854581356048584, -1.8640072345733643, 2.1308865547180176]",1.0
370,11,"[0.8541504144668579, 2.0831634998321533, -1.0755305290222168, -1.1794204711914062]",0.0
370,12,"[-0.860735297203064, 2.0098822116851807, -0.9883577823638916, 2.78200626373291]",0.0
370,13,"[1.2397397756576538, 1.6962590217590332, 0.3945683240890503, -1.09580659866333]",0.0
370,14,"[0.928766131401062, 2.1823253631591797, -1.4098258018493652, 0.8546178340911865]",0.0
370,15,"[-2.6922085285186768, -1.8858795166015625, -0.35952216386795044, 2.2709617614746094]",1.0
370,16,"[-0.06202435493469238, -1.5486116409301758, 1.7058308124542236, -1.128248929977417]",1.0
370,17,"[0.592011570930481, 0.5389450192451477, 0.5554772615432739, -0.1889982670545578]",0.0
370,18,"[0.6334009170532227, 2.709707260131836, -1.0895801782608032, 1.9305362701416016]",0.0
370,19,"[-2.5743613243103027, -0.1645677089691162, -1.4370512962341309, 2.1098217964172363]",1.0
371,0,"[2.248504877090454, 0.348885178565979, -0.4383084177970886, -1.1840219497680664]",1.0
371,1,"[-1.1856741905212402, -2.2645394802093506, 0.9524596929550171, 0.12930810451507568]",1.0
371,2,"[-0.8043624758720398, 1.7694611549377441, -1.5136841535568237, -0.48790109157562256]",0.0
371,3,"[-1.0325374603271484, 0.37446916103363037, 0.12258946895599365, 0.8642010688781738]",0.0
371,4,"[0.9344210624694824, -1.5818266868591309, -1.3468681573867798, 1.3489495515823364]",1.0
371,5,"[1.3931821584701538, 1.0254795551300049, -4.181706428527832, 3.4728825092315674]",0.0
371,6,"[-1.5460541248321533, 0.2344374656677246, 0.4847955107688904, 1.1342345476150513]",0.0
371,7,"[0.6664767861366272, -0.16905838251113892, -1.3881258964538574, 1.6251654624938965]",0.0
371,8,"[-0.9472256302833557, 1.4931622743606567, -1.5587660074234009, 1.4411060810089111]",0.0
371,9,"[0.46365588903427124, -0.42585301399230957, 1.3736963272094727, 0.7245268821716309]",1.0
371,10,"[-0.5603316426277161, 1.3886713981628418, -1.4792335033416748, 1.5872392654418945]",0.0
371,11,"[-1.0108606815338135, -0.9740244150161743, 2.244957208633423, -0.49653154611587524]",1.0
371,12,"[-3.3189918994903564, -1.4814767837524414, 1.8142629861831665, -1.5437986850738525]",0.0
371,13,"[1.4003095626831055, 0.8294351100921631, -1.9577417373657227, 0.7059730291366577]",1.0
371,14,"[-2.019705295562744, 2.4251973628997803, -1.5718486309051514, 0.2514951825141907]",0.0
371,15,"[0.2685320973396301, 0.02802109718322754, -1.775415301322937, 1.4059782028198242]",0.0
371,16,"[-1.2135640382766724, 1.2040863037109375, 0.4141223430633545, -0.19000494480133057]",0.0
371,17,"[-0.36205989122390747, -1.138877034187317, 0.29380738735198975, -0.9525200128555298]",1.0
371,18,"[-0.7711941003799438, 1.6703780889511108, -2.708977460861206, 1.3653078079223633]",0.0
371,19,"[-1.0640547275543213, 1.5000749826431274, -1.968857765197754, -0.3676409125328064]",0.0
372,0,"[-3.7797703742980957, 4.110273361206055, 2.360673666000366, -4.054145336151123]",0.0
372,1,"[0.7125644683837891, -1.8099033832550049, -2.134519338607788, 1.7136907577514648]",1.0
372,2,"[0.09852206707000732, 1.526146411895752, 1.1619036197662354, -0.9353260397911072]",0.0
372,3,"[0.4958854615688324, 0.47617292404174805, 1.9339404106140137, -0.8273016214370728]",1.0
