,input,target,trial_id,task_id
69560,[-0.47483808555818774],[-0.28571426],9,2762
69561,[-0.47683108380253986],[-0.42857141],10,2762
69562,[-0.5097159785783477],[-0.42857141],11,2762
69563,[-0.4359740761607778],[-0.35714284],12,2762
69564,[-0.5416043752655014],[-0.35714284],13,2762
69565,[-0.4529147989478184],[-0.42857141],14,2762
69566,[-0.564524155830437],[-0.49999999],15,2762
69567,[-0.5306427332522192],[-0.35714284],16,2762
69568,[-0.524663677541368],[-0.42857141],17,2762
69569,[-0.5196810912389369],[-0.35714284],18,2762
69570,[-0.33532632744359764],[-0.28571426],19,2762
69571,[-0.5346287899435768],[-0.42857141],20,2762
69572,[-0.42700546210560364],[-0.49999999],21,2762
69573,[-0.5146985351670228],[-0.42857141],22,2762
69574,[-0.006477305271939127],[-0.21428569],23,2762
69575,[-0.42700546210560364],[-0.42857141],24,2762
69576,[-0.42999501941640467],[-0.42857141],0,2763
69577,[-0.42301940773967045],[-0.28571426],1,2763
69578,[-0.4947683098458443],[-0.21428569],2,2763
69579,[-0.23766812776904295],[-0.28571426],3,2763
69580,[-0.4250124597271637],[-0.28571426],4,2763
69581,[-0.31938215958891814],[-0.14285712],5,2763
69582,[-0.3901345088297748],[-0.28571426],6,2763
69583,[-0.2954658830023723],[-0.28571426],7,2763
69584,[-0.2655704752578732],[-0.28571426],8,2763
69585,[-0.06726453513431391],[-0.35714284],9,2763
69586,[-0.2406577016161951],[-0.28571426],10,2763
69587,[-0.3741903409750953],[-0.42857141],11,2763
69588,[-0.23168907929284538],[-0.42857141],12,2763
69589,[-0.40209268019575],[-0.28571426],13,2763
69590,[-0.3343298303884654],[-0.42857141],14,2763
69591,[-0.2157448618291125],[-0.28571426],15,2763
69592,[-0.27752865489202394],[-0.21428569],16,2763
69593,[-0.16591928147305413],[-0.28571426],17,2763
69594,[-0.3602391672306802],[-0.42857141],18,2763
69595,[-0.32237165075431473],[-0.28571426],19,2763
69596,[-0.20378673180401513],[-0.35714284],20,2763
69597,[-0.10911807290391035],[-0.35714284],21,2763
69598,[-0.23567513365877857],[-0.28571426],22,2763
69599,[-0.19382162896188437],[-0.28571426],23,2763
69600,[0.08320881874345143],[-0.28571426],24,2763
69601,[-0.19481814255336766],[-0.35714284],0,2764
69602,[-0.06427506050526849],[-0.28571426],1,2764
69603,[-0.09616339621462744],[-0.28571426],2,2764
69604,[-0.0812157254150801],[-0.14285712],3,2764
69605,[0.18584948715731586],[-0.07142853],4,2764
69606,[-0.046337815858569],[-0.28571426],5,2764
69607,[-0.9691081117367198],[-0.78571427],6,2764
69608,[-0.9711011389196864],[-0.71428571],7,2764
69609,[-0.953163894272987],[-0.64285713],8,2764
69610,[-0.8844045556787459],[-0.57142856],9,2764
69611,[-0.8176382773401736],[-0.57142856],10,2764
69612,[-0.8584952684455844],[-0.49999999],11,2764
69613,[-0.7428998406606815],[-0.49999999],12,2764
69614,[-0.6562032904924431],[-0.35714284],13,2764
69615,[-0.6950672709512385],[-0.35714284],14,2764
69616,[-0.6283009512717884],[-0.28571426],15,2764
69617,[-0.5346287899435768],[-0.28571426],16,2764
69618,[-0.6362730351991281],[-0.42857141],17,2764
69619,[-0.7349277484651662],[-0.42857141],18,2764
69620,[-0.6821125942619556],[-0.42857141],19,2764
69621,[-0.31539610522298495],[-0.28571426],20,2764
69622,[-0.5625311286474705],[-0.49999999],21,2764
69623,[-0.5037369239010184],[-0.42857141],22,2764
69624,[-0.7618335823625131],[-0.35714284],23,2764
69625,[-0.4509217386921495],[-0.28571426],24,2764
69626,[-0.394120563195708],[-0.49999999],0,2765
69627,[-0.12805179806939088],[-0.28571426],1,2765
69628,[-0.16392622121738526],[-0.35714284],2,2765
69629,[-0.939212737064923],[-0.71428571],3,2765
69630,[-0.9402092506564064],[-0.71428571],4,2765
69631,[-0.8674638576962319],[-0.71428571],5,2765
69632,[-0.8584952684455844],[-0.57142856],6,2765
69633,[-0.853512700488168],[-0.57142856],7,2765
69634,[-0.8246138394078544],[-0.49999999],8,2765
69635,[-0.7977080055105075],[-0.49999999],9,2765
69636,[-0.8156452501572069],[-0.57142856],10,2765
69637,[-0.7688091609665451],[-0.57142856],11,2765
69638,[-0.8016940433400896],[-0.57142856],12,2765
69639,[-0.7668161337835785],[-0.64285713],13,2765
69640,[-0.7130044659888846],[-0.35714284],14,2765
69641,[-0.7269556397332997],[-0.49999999],15,2765
69642,[-0.5984055848681671],[-0.49999999],16,2765
69643,[-0.5884404406851586],[-0.35714284],17,2765
69644,[-0.5585450722144933],[-0.42857141],18,2765
69645,[-0.5675136842026236],[-0.57142856],19,2765
69646,[-0.5416043752655014],[-0.49999999],20,2765
69647,[-0.5316392620881512],[-0.42857141],21,2765
69648,[-0.5326357617270883],[-0.35714284],22,2765
69649,[-0.3592426040301435],[-0.35714284],23,2765
69650,[-0.35625311286474703],[-0.28571426],24,2765
69651,[-0.3014449314785699],[-0.42857141],0,2766
69652,[-0.6791230700238569],[-0.35714284],1,2766
69653,[-0.3841554603535772],[-0.35714284],2,2766
69654,[-0.37319377777455864],[-0.28571426],3,2766
69655,[-0.24265069572645948],[-0.28571426],4,2766
69656,[-0.2605879238368078],[-0.35714284],5,2766
69657,[-0.6342800080161616],[-0.42857141],6,2766
69658,[-0.6243148969058552],[-0.49999999],7,2766
69659,[-0.6342800080161616],[-0.42857141],8,2766
69660,[-0.47483808555818774],[-0.28571426],9,2766
69661,[-0.6243148969058552],[-0.35714284],10,2766
69662,[-0.5445939026041661],[-0.35714284],11,2766
69663,[-0.8734429392451317],[-0.28571426],12,2766
69664,[-0.046337815858569],[0.35714293],13,2766
69665,[-0.9830592689447839],[-0.71428571],14,2766
69666,[-0.9661185709622699],[-0.71428571],15,2766
69667,[-0.9900348640851669],[-0.78571427],16,2766
69668,[-0.2954658830023723],[-0.42857141],17,2766
69669,[-0.5146985351670228],[-0.14285712],18,2766
69670,[-0.3751868380302275],[-0.07142853],19,2766
69671,[-0.31539610522298495],[-0.14285712],20,2766
69672,[0.3632287741505348],[-0.21428569],21,2766
69673,[0.4120577747697054],[0.64285716],22,2766
69674,[-0.2137518677188482],[-0.35714284],23,2766
69675,[0.44195324865960894],[0.42857148],24,2766
69676,[-0.7438963707885159],[-0.28571426],0,2767
69677,[-0.7339312183373317],[-0.42857141],1,2767
69678,[-0.6542102633094765],[-0.57142856],2,2767
69679,[-0.6542102633094765],[-0.42857141],3,2767
69680,[-0.4050821796293221],[-0.35714284],4,2767
69681,[-0.7638266095454797],[-0.42857141],5,2767
69682,[-0.5744892710748312],[-0.42857141],6,2767
69683,[-0.9033383139169286],[-0.64285713],7,2767
69684,[-0.9332336885887255],[-0.57142856],8,2767
69685,[-0.9033383139169286],[-0.64285713],9,2767
69686,[-0.2556053724157424],[2.7453326e-08],10,2767
69687,[-0.5146985351670228],[-0.42857141],11,2767
69688,[-0.24464375598212834],[-0.14285712],12,2767
69689,[-0.564524155830437],[-0.42857141],13,2767
69690,[-0.056302951773402055],[0.21428576],14,2767
69691,[-0.4150473486168574],[2.7453326e-08],15,2767
69692,[-0.38515195740870944],[2.7453326e-08],16,2767
69693,[-0.305430985844503],[-0.35714284],17,2767
69694,[-0.4349775708374701],[-0.07142853],18,2767
69695,[-0.44494269021595195],[-0.14285712],19,2767
69696,[-0.6442451191264679],[-0.28571426],20,2767
69697,[-0.8734429392451317],[-0.64285713],21,2767
69698,[-0.7140009961167191],[-0.42857141],22,2767
69699,[-0.5346287899435768],[-0.28571426],23,2767
69700,[-0.6741404855300892],[-0.21428569],24,2767
69701,[-0.6143497775273733],[2.7453326e-08],0,2768
69702,[-0.8485301325307515],[-0.49999999],1,2768
69703,[-0.9352266826989898],[-0.49999999],2,2768
69704,[-0.836572002505654],[-0.57142856],3,2768
69705,[-0.5924264950510918],[-0.28571426],4,2768
69706,[0.03338313916928626],[-0.35714284],5,2768
69707,[-0.4250124597271637],[-0.28571426],6,2768
69708,[0.14299950194164057],[-0.14285712],7,2768
69709,[-0.5346287899435768],[-0.28571426],8,2768
69710,[-0.7438963707885159],[-0.64285713],9,2768
69711,[-0.6641753744197828],[-0.49999999],10,2768
69712,[0.3223717499724216],[0.07142861],11,2768
69713,[-0.524663677541368],[-0.57142856],12,2768
69714,[-0.9830592689447839],[-0.71428571],13,2768
69715,[-0.1958146230721487],[-0.14285712],14,2768
69716,[-0.6043846416125402],[-0.07142853],15,2768
69717,[-0.38515195740870944],[0.35714293],16,2768
69718,[-0.3652217186517456],[-0.21428569],17,2768
69719,[-0.24564026957361162],[0.21428576],18,2768
69720,[-0.9133034167590595],[-0.71428571],19,2768
69721,[-0.9033383139169286],[-0.57142856],20,2768
69722,[-0.6841056214449222],[-0.28571426],21,2768
69723,[-0.6442451191264679],[-0.42857141],22,2768
69724,[-0.5744892710748312],[-0.35714284],23,2768
69725,[-0.8435475645733349],[-0.64285713],24,2768
69726,[0.013452900412322388],[0.1428572],0,2769
69727,[-0.18584952023001794],[0.1428572],1,2769
69728,[-0.026407544028902996],[2.7453326e-08],2,2769
69729,[-0.8634778364030009],[-0.42857141],3,2769
69730,[-0.9232685857465946],[-0.49999999],4,2769
69731,[-0.6542102633094765],[2.7453326e-08],5,2769
69732,[-0.8834080751599648],[-0.42857141],6,2769
69733,[-0.7120079689337524],[-0.07142853],7,2769
69734,[-0.47483808555818774],[-0.21428569],8,2769
69735,[-0.33532632744359764],[-0.35714284],9,2769
69736,[-0.3552566158096148],[-0.07142853],10,2769
69737,[-0.584454411123752],[-0.14285712],11,2769
69738,[-0.3751868380302275],[-0.07142853],12,2769
69739,[-0.2655704752578732],[-0.28571426],13,2769
69740,[0.08320881874345143],[0.07142861],14,2769
69741,[-0.7538614736306466],[-0.35714284],15,2769
69742,[-0.2755355946363551],[-0.07142853],16,2769
69743,[-0.07623315745766363],[0.07142861],17,2769
69744,[-0.584454411123752],[-0.28571426],18,2769
69745,[-0.8036871035957585],[-0.42857141],19,2769
69746,[-0.2954658830023723],[0.21428576],20,2769
69747,[-0.4947683098458443],[-0.49999999],21,2769
69748,[-0.06626805461553281],[0.07142861],22,2769
69749,[-0.7737917123876105],[-0.42857141],23,2769
69750,[-0.7658196201920952],[-0.35714284],24,2769
69751,[-0.7140009961167191],[-0.14285712],0,2770
69752,[-0.7737917123876105],[-0.42857141],1,2770
69753,[-0.20577975898698175],[-0.21428569],2,2770
69754,[-0.4549078013262583],[-0.28571426],3,2770
69755,[-0.7538614736306466],[-0.21428569],4,2770
69756,[-0.47483808555818774],[-0.14285712],5,2770
69757,[-0.2755355946363551],[-0.21428569],6,2770
69758,[-0.16591928147305413],[-0.14285712],7,2770
69759,[-0.036372646871033754],[-0.07142853],8,2770
69760,[-0.853512700488168],[-0.49999999],9,2770
69761,[-0.3751868380302275],[0.21428576],10,2770
69762,[-0.14598900964338807],[-0.07142853],11,2770
69763,[-0.06626805461553281],[2.7453326e-08],12,2770
69764,[-0.4250124597271637],[2.7453326e-08],13,2770
69765,[-0.2157448618291125],[-0.07142853],14,2770
69766,[-0.16591928147305413],[2.7453326e-08],15,2770
69767,[-0.2655704752578732],[-0.07142853],16,2770
69768,[0.023418036327155445],[0.28571431],17,2770
69769,[-0.12605877088642425],[-0.14285712],18,2770
69770,[-0.4150473486168574],[-0.14285712],19,2770
69771,[-0.2755355946363551],[2.7453326e-08],20,2770
69772,[-0.4549078013262583],[-0.28571426],21,2770
69773,[-0.9033383139169286],[-0.64285713],22,2770
69774,[-0.7140009961167191],[-0.42857141],23,2770
69775,[-0.6342800080161616],[-0.49999999],24,2770
69776,[-0.6542102633094765],[-0.21428569],0,2771
69777,[-0.7837568483024435],[-0.64285713],1,2771
69778,[-0.7438963707885159],[-0.57142856],2,2771
69779,[-0.9133034167590595],[-0.71428571],3,2771
69780,[-0.4250124597271637],[-0.21428569],4,2771
69781,[-0.6342800080161616],[-0.42857141],5,2771
69782,[-0.6741404855300892],[-0.57142856],6,2771
69783,[-0.2257100308166478],[0.21428576],7,2771
69784,[-0.4250124597271637],[-0.14285712],8,2771
69785,[-0.2655704752578732],[-0.21428569],9,2771
69786,[-0.3452914468220796],[-0.07142853],10,2771
69787,[-0.4250124597271637],[0.1428572],11,2771
69788,[-0.4349775708374701],[-0.21428569],12,2771
69789,[-0.6841056214449222],[-0.07142853],13,2771
69790,[-0.6342800080161616],[-0.28571426],14,2771
69791,[-0.7638266095454797],[-0.35714284],15,2771
69792,[-0.7737917123876105],[-0.28571426],16,2771
69793,[-0.38515195740870944],[-0.21428569],17,2771
69794,[-0.524663677541368],[-0.14285712],18,2771
69795,[-0.4947683098458443],[0.1428572],19,2771
69796,[-0.7140009961167191],[-0.28571426],20,2771
69797,[-0.6542102633094765],[-0.14285712],21,2771
69798,[-0.5047334230231946],[0.21428576],22,2771
69799,[-0.7438963707885159],[-0.21428569],23,2771
69800,[-0.6641753744197828],[-0.21428569],24,2771
69801,[-0.5744892710748312],[2.7453326e-08],0,2772
69802,[-0.564524155830437],[-0.21428569],1,2772
69803,[0.12306929625737895],[0.21428576],2,2772
69804,[0.10313902442771294],[0.64285716],3,2772
69805,[-0.564524155830437],[-0.28571426],4,2772
69806,[-0.39511706851901574],[-0.14285712],5,2772
69807,[-0.44494269021595195],[-0.28571426],6,2772
69808,[-0.48480319666849403],[-0.28571426],7,2772
69809,[-0.1958146230721487],[-0.14285712],8,2772
69810,[-0.3751868380302275],[-0.07142853],9,2772
69811,[-0.5944195263681461],[-0.21428569],10,2772
69812,[-0.46487291243656464],[2.7453326e-08],11,2772
69813,[-0.5545590447201307],[2.7453326e-08],12,2772
69814,[-0.6183358070887798],[-0.21428569],13,2772
69815,[-0.6183358070887798],[-0.42857141],14,2772
69816,[-0.6482311734924011],[-0.28571426],15,2772
69817,[-0.4150473486168574],[-0.14285712],16,2772
69818,[-0.31539610522298495],[-0.07142853],17,2772
69819,[-0.564524155830437],[-0.07142853],18,2772
69820,[-0.3452914468220796],[-0.07142853],19,2772
69821,[-0.2157448618291125],[0.1428572],20,2772
69822,[-0.2257100308166478],[-0.14285712],21,2772
69823,[-0.1958146230721487],[0.07142861],22,2772
69824,[-0.2257100308166478],[0.07142861],23,2772
69825,[-0.026407544028902996],[-0.28571426],24,2772
69826,[0.03338313916928626],[2.7453326e-08],0,2773
69827,[-0.47483808555818774],[-0.21428569],1,2773
69828,[-0.564524155830437],[0.07142861],2,2773
69829,[-0.2954658830023723],[0.07142861],3,2773
69830,[-0.8435475645733349],[-0.35714284],4,2773
69831,[-0.7837568483024435],[-0.42857141],5,2773
69832,[-0.9431987914308562],[-0.71428571],6,2773
69833,[-0.7339312183373317],[-0.42857141],7,2773
69834,[-0.2954658830023723],[-0.14285712],8,2773
69835,[-0.6940707408234041],[-0.21428569],9,2773
69836,[-0.5744892710748312],[0.1428572],10,2773
69837,[-0.8036871035957585],[-0.28571426],11,2773
69838,[-0.778774280345027],[-0.28571426],12,2773
69839,[-0.8724464587263507],[-0.42857141],13,2773
69840,[-0.6362730351991281],[0.07142861],14,2773
69841,[-0.9431987914308562],[-0.57142856],15,2773
69842,[-0.987045323310717],[-0.78571427],16,2773
69843,[0.03338313916928626],[0.28571431],17,2773
69844,[-0.5047334230231946],[0.07142861],18,2773
69845,[-0.6542102633094765],[-0.28571426],19,2773
69846,[-0.6851021350364055],[2.7453326e-08],20,2773
69847,[-0.8076731414253405],[-0.21428569],21,2773
69848,[-0.8584952684455844],[-0.21428569],22,2773
69849,[-0.9063278546913784],[-0.35714284],23,2773
69850,[-0.44494269021595195],[-0.21428569],24,2773
69851,[-0.15595411248551883],[0.07142861],0,2774
69852,[-0.4549078013262583],[-0.14285712],1,2774
69853,[-0.5545590447201307],[-0.35714284],2,2774
69854,[-0.8435475645733349],[-0.35714284],3,2774
69855,[-0.6043846416125402],[-0.28571426],4,2774
69856,[-0.6043846416125402],[-0.14285712],5,2774
69857,[-0.7140009961167191],[-0.21428569],6,2774
69858,[-0.8335824286585019],[-0.49999999],7,2774
69859,[-0.723966115495201],[-0.21428569],8,2774
69860,[-0.7140009961167191],[-0.28571426],9,2774
69861,[-0.16591928147305413],[2.7453326e-08],10,2774
69862,[0.15296463785647363],[0.07142861],11,2774
69863,[-0.4549078013262583],[-0.21428569],12,2774
69864,[-0.47683108380253986],[0.1428572],13,2774
69865,[-0.635276538143996],[-0.21428569],14,2774
69866,[-0.7797707939365103],[-0.07142853],15,2774
69867,[-0.7349277484651662],[-0.14285712],16,2774
69868,[-0.5804683567578188],[-0.14285712],17,2774
69869,[-0.5445939026041661],[-0.21428569],18,2774
69870,[-0.6083706959784735],[-0.07142853],19,2774
69871,[-0.7957149783275409],[-0.28571426],20,2774
69872,[-0.6741404855300892],[-0.14285712],21,2774
69873,[-0.6641753744197828],[-0.35714284],22,2774
69874,[-0.6442451191264679],[-0.28571426],23,2774
69875,[-0.6342800080161616],[-0.14285712],24,2774
69876,[-0.5944195263681461],[2.7453326e-08],0,2775
69877,[-0.6880916592745043],[-0.49999999],1,2775
69878,[-0.7538614736306466],[-0.35714284],2,2775
69879,[-0.7438963707885159],[-0.35714284],3,2775
69880,[-0.8335824286585019],[-0.64285713],4,2775
69881,[-0.8634778364030009],[-0.49999999],5,2775
69882,[-0.9332336885887255],[-0.71428571],6,2775
69883,[-0.3751868380302275],[0.35714293],7,2775
69884,[-0.33532632744359764],[0.28571431],8,2775
69885,[-0.823617325816371],[-0.42857141],9,2775
69886,[-0.823617325816371],[-0.42857141],10,2775
69887,[-0.6243148969058552],[-0.35714284],11,2775
69888,[-0.8933731780020956],[-0.28571426],12,2775
69889,[-0.7638266095454797],[-0.28571426],13,2775
69890,[-0.9431987914308562],[-0.71428571],14,2775
69891,[-0.2556053724157424],[0.1428572],15,2775
69892,[-0.33532632744359764],[-0.14285712],16,2775
69893,[-0.2655704752578732],[0.1428572],17,2775
69894,[-0.7339312183373317],[-0.21428569],18,2775
69895,[-0.8933731780020956],[-0.35714284],19,2775
69896,[-0.6143497775273733],[0.07142861],20,2775
69897,[-0.4250124597271637],[0.28571431],21,2775
69898,[-0.6940707408234041],[-0.35714284],22,2775
69899,[-0.7538614736306466],[-0.35714284],23,2775
69900,[-0.9232685857465946],[-0.64285713],24,2775
69901,[-0.9412057642478896],[-0.71428571],0,2776
69902,[-0.8893871567088646],[-0.49999999],1,2776
69903,[-0.9412057642478896],[-0.49999999],2,2776
69904,[-0.9850522961277505],[-0.71428571],3,2776
69905,[-0.3552566158096148],[0.28571431],4,2776
69906,[-0.6243148969058552],[2.7453326e-08],5,2776
69907,[-0.564524155830437],[-0.07142853],6,2776
69908,[-0.9133034167590595],[-0.57142856],7,2776
69909,[-0.7538614736306466],[-0.14285712],8,2776
69910,[-0.48480319666849403],[-0.14285712],9,2776
69911,[-0.38515195740870944],[0.21428576],10,2776
69912,[-0.33532632744359764],[-0.14285712],11,2776
69913,[-0.3452914468220796],[0.07142861],12,2776
69914,[-0.48480319666849403],[-0.35714284],13,2776
69915,[-0.39511706851901574],[-0.14285712],14,2776
69916,[-0.18584952023001794],[0.28571431],15,2776
69917,[-0.3652217186517456],[-0.35714284],16,2776
69918,[-0.4050821796293221],[-0.14285712],17,2776
69919,[-0.23567513365877857],[-0.14285712],18,2776
69920,[-0.3253612246014669],[0.21428576],19,2776
69921,[-0.615346282850681],[-0.21428569],20,2776
69922,[-0.8634778364030009],[-0.42857141],21,2776
69923,[-0.7438963707885159],[-0.49999999],22,2776
69924,[-0.5047334230231946],[-0.35714284],23,2776
69925,[-0.5057299221453706],[0.21428576],24,2776
69926,[-0.5744892710748312],[-0.14285712],0,2777
69927,[-0.853512700488168],[-0.42857141],1,2777
69928,[-0.853512700488168],[-0.49999999],2,2777
69929,[-0.9033383139169286],[-0.57142856],3,2777
69930,[-0.875435933355396],[-0.49999999],4,2777
69931,[-0.8973592323680288],[-0.64285713],5,2777
69932,[-0.823617325816371],[-0.57142856],6,2777
69933,[-0.8176382773401736],[-0.57142856],7,2777
69934,[-0.8206277850419212],[-0.64285713],8,2777
69935,[-0.8036871035957585],[-0.57142856],9,2777
69936,[-0.6362730351991281],[-0.49999999],10,2777
69937,[-0.6342800080161616],[-0.42857141],11,2777
69938,[-0.7080219145678193],[-0.57142856],12,2777
69939,[-0.33134027307766445],[-0.42857141],13,2777
69940,[-0.5685102143304581],[-0.57142856],14,2777
69941,[-0.47483808555818774],[-0.42857141],15,2777
69942,[-0.2635774811476088],[-0.49999999],16,2777
69943,[-0.44494269021595195],[-0.49999999],17,2777
69944,[-0.2655704752578732],[-0.35714284],18,2777
69945,[-0.4210264053612305],[-0.28571426],19,2777
69946,[-0.447932247526753],[-0.42857141],20,2777
69947,[-0.37319377777455864],[-0.28571426],21,2777
69948,[-0.18784251434028232],[-0.35714284],22,2777
69949,[-0.14598900964338807],[-0.35714284],23,2777
69950,[-0.006477305271939127],[-0.14285712],24,2777
69951,[0.04035883352777614],[-0.14285712],0,2778
69952,[-0.9601394894133701],[-0.78571427],1,2778
69953,[-0.9431987914308562],[-0.64285713],2,2778
69954,[-0.9133034167590595],[-0.64285713],3,2778
69955,[-0.8834080751599648],[-0.71428571],4,2778
69956,[-0.8734429392451317],[-0.64285713],5,2778
69957,[-0.877428993611065],[-0.64285713],6,2778
69958,[-0.8744394528366151],[-0.64285713],7,2778
69959,[-0.853512700488168],[-0.57142856],8,2778
69960,[-0.853512700488168],[-0.64285713],9,2778
69961,[-0.853512700488168],[-0.49999999],10,2778
69962,[-0.823617325816371],[-0.64285713],11,2778
69963,[-0.7419033270691981],[-0.49999999],12,2778
69964,[-0.723966115495201],[-0.57142856],13,2778
69965,[-0.75186844644768],[-0.57142856],14,2778
69966,[-0.7339312183373317],[-0.49999999],15,2778
69967,[-0.7438963707885159],[-0.57142856],16,2778
69968,[-0.7140009961167191],[-0.42857141],17,2778
69969,[-0.6751370156579236],[-0.49999999],18,2778
69970,[-0.7020428495552705],[-0.49999999],19,2778
69971,[-0.7120079689337524],[-0.49999999],20,2778
69972,[-0.6821125942619556],[-0.57142856],21,2778
69973,[-0.6043846416125402],[-0.57142856],22,2778
69974,[-0.6213253643995809],[-0.57142856],23,2778
69975,[-0.5047334230231946],[-0.49999999],24,2778
69976,[-0.5734927698856113],[-0.49999999],0,2779
69977,[-0.5545590447201307],[-0.49999999],1,2779
69978,[-0.4419531329051509],[-0.49999999],2,2779
69979,[-0.38515195740870944],[-0.42857141],3,2779
69980,[-0.3751868380302275],[-0.21428569],4,2779
69981,[-0.3143996081678528],[-0.35714284],5,2779
69982,[-0.4250124597271637],[-0.49999999],6,2779
69983,[-0.2755355946363551],[-0.49999999],7,2779
69984,[-0.439960130526711],[-0.42857141],8,2779
69985,[-0.31539610522298495],[-0.28571426],9,2779
69986,[-0.1958146230721487],[-0.35714284],10,2779
69987,[-0.056302951773402055],[-0.28571426],11,2779
69988,[-0.4150473486168574],[-0.35714284],12,2779
69989,[-0.29945193736830544],[-0.42857141],13,2779
69990,[-0.29745887711263663],[-0.42857141],14,2779
69991,[-0.26158442089193995],[-0.35714284],15,2779
69992,[-0.15296463785647346],[-0.28571426],16,2779
69993,[0.12306929625737895],[-0.35714284],17,2779
69994,[0.05132038381598569],[-0.28571426],18,2779
69995,[-0.13104133884384078],[-0.42857141],19,2779
69996,[-0.9750871932856197],[-0.85714283],20,2779
69997,[-0.9770802204685862],[-0.78571427],21,2779
69998,[-0.8834080751599648],[-0.64285713],22,2779
69999,[-0.8505231597137181],[-0.64285713],23,2779
70000,[-0.8405580568715872],[-0.57142856],24,2779
70001,[-0.853512700488168],[-0.64285713],0,2780
70002,[-0.8036871035957585],[-0.57142856],1,2780
70003,[-0.823617325816371],[-0.57142856],2,2780
70004,[-0.7638266095454797],[-0.49999999],3,2780
70005,[-0.7857498754854101],[-0.64285713],4,2780
70006,[-0.7578475114602288],[-0.57142856],5,2780
70007,[-0.7259591426781675],[-0.57142856],6,2780
70008,[-0.635276538143996],[-0.49999999],7,2780
70009,[-0.7478823920817468],[-0.57142856],8,2780
70010,[-0.39212756908544366],[-0.49999999],9,2780
70011,[-0.7070254175126871],[-0.49999999],10,2780
70012,[-0.6970602650615029],[-0.49999999],11,2780
70013,[-0.6382660623820947],[-0.49999999],12,2780
70014,[-0.5675136842026236],[-0.35714284],13,2780
70015,[-0.46487291243656464],[-0.49999999],14,2780
70016,[-0.5445939026041661],[-0.49999999],15,2780
70017,[-0.5445939026041661],[-0.49999999],16,2780
70018,[-0.5615346295252944],[-0.42857141],17,2780
70019,[-0.6133532473995389],[-0.49999999],18,2780
70020,[-0.5545590447201307],[-0.49999999],19,2780
70021,[-0.564524155830437],[-0.42857141],20,2780
70022,[-0.4947683098458443],[-0.35714284],21,2780
70023,[-0.42700546210560364],[-0.42857141],22,2780
70024,[-0.46885897093658563],[-0.49999999],23,2780
70025,[-0.33532632744359764],[-0.21428569],24,2780
70026,[-0.3552566158096148],[-0.35714284],0,2781
70027,[-0.30941704021043626],[-0.28571426],1,2781
70028,[-0.3612356642858124],[-0.35714284],2,2781
70029,[-0.37817639534102854],[-0.35714284],3,2781
70030,[-0.4628799141922125],[-0.42857141],4,2781
70031,[-0.3652217186517456],[-0.28571426],5,2781
70032,[-0.4289985223612725],[-0.42857141],6,2781
70033,[-0.2954658830023723],[-0.35714284],7,2781
70034,[-0.24564026957361162],[-0.42857141],8,2781
70035,[-0.2954658830023723],[-0.28571426],9,2781
70036,[-0.23567513365877857],[-0.28571426],10,2781
70037,[-0.1888390940771701],[-0.42857141],11,2781
70038,[-0.14598900964338807],[-0.35714284],12,2781
70039,[-0.16591928147305413],[-0.21428569],13,2781
70040,[-0.08420526618953],[-0.28571426],14,2781
70041,[-0.20976581335291494],[-0.28571426],15,2781
70042,[-0.09915293698907734],[-0.28571426],16,2781
70043,[-0.10812155931242706],[-0.35714284],17,2781
70044,[-0.07025410898146606],[-0.28571426],18,2781
70045,[-0.9780767340600696],[-0.85714283],19,2781
70046,[-0.9631290632605223],[-0.78571427],20,2781
70047,[-0.9422023109120752],[-0.78571427],21,2781
70048,[-0.9272546070398257],[-0.64285713],22,2781
70049,[-0.9023418003254453],[-0.64285713],23,2781
70050,[-0.8953662051850622],[-0.64285713],24,2781
70051,[-0.888390610044679],[-0.57142856],0,2782
70052,[-0.8913801838918312],[-0.64285713],1,2782
70053,[-0.8953662051850622],[-0.64285713],2,2782
70054,[-0.8863976159344147],[-0.57142856],3,2782
70055,[-0.8784255072025483],[-0.57142856],4,2782
70056,[-0.8485301325307515],[-0.57142856],5,2782
70057,[-0.829596407365271],[-0.64285713],6,2782
70058,[-0.8435475645733349],[-0.64285713],7,2782
70059,[-0.8435475645733349],[-0.42857141],8,2782
70060,[-0.7907324269064755],[-0.49999999],9,2782
70061,[-0.8076731414253405],[-0.64285713],10,2782
70062,[-0.7409068134777148],[-0.57142856],11,2782
70063,[-0.7538614736306466],[-0.49999999],12,2782
70064,[-0.7638266095454797],[-0.49999999],13,2782
70065,[-0.723966115495201],[-0.49999999],14,2782
70066,[-0.7628300959539964],[-0.49999999],15,2782
70067,[-0.7837568483024435],[-0.49999999],16,2782
70068,[-0.7199800445929165],[-0.42857141],17,2782
70069,[-0.7538614736306466],[-0.49999999],18,2782
70070,[-0.723966115495201],[-0.57142856],19,2782
70071,[-0.704035860201886],[-0.42857141],20,2782
70072,[-0.7289486669162664],[-0.57142856],21,2782
70073,[-0.6751370156579236],[-0.42857141],22,2782
70074,[-0.6970602650615029],[-0.49999999],23,2782
70075,[-0.6332835026928538],[-0.42857141],24,2782
70076,[-0.6841056214449222],[-0.49999999],0,2783
70077,[-0.6243148969058552],[-0.42857141],1,2783
70078,[-0.6083706959784735],[-0.49999999],2,2783
70079,[-0.5316392620881512],[-0.49999999],3,2783
